# tempo_detrend fluxo_detrend
1346.387219 0.999222
1346.388607 0.999879
1346.389996 1.000173
1346.391385 1.000057
1346.392774 1.000215
1346.394163 0.999626
1346.395552 0.999830
1346.396940 0.999737
1346.398329 1.000221
1346.399718 0.999747
1346.401107 0.998875
1346.402496 1.000331
1346.403885 1.000385
1346.405274 0.999349
1346.406662 1.000810
1346.408051 0.999471
1346.409440 1.000152
1346.410829 0.999849
1346.412218 1.000065
1346.413607 1.000453
1346.414996 0.999911
1346.416384 0.999865
1346.417773 1.000253
1346.419162 0.999836
1346.420551 0.999724
1346.421940 1.000085
1346.423329 1.000069
1346.424717 0.999390
1346.426106 0.999511
1346.427495 1.000219
1346.428884 1.000040
1346.430273 1.000252
1346.431662 0.999907
1346.433051 0.999416
1346.434439 0.999866
1346.435828 1.000315
1346.437217 0.999603
1346.438606 1.000204
1346.439995 1.000345
1346.441384 1.000146
1346.442772 0.999320
1346.444161 0.999880
1346.445550 0.999977
1346.446939 0.999581
1346.448328 0.999727
1346.449717 0.999577
1346.451106 0.999752
1346.452494 0.999756
1346.453883 0.999417
1346.455272 0.999804
1346.456661 1.000113
1346.458050 0.999188
1346.459439 1.000219
1346.460827 0.998576
1346.462216 1.000007
1346.463605 1.000245
1346.464994 0.999758
1346.466383 1.000490
1346.467772 1.000652
1346.469161 1.000503
1346.470549 1.000519
1346.471938 1.000272
1346.473327 1.000296
1346.474716 0.999736
1346.476105 1.000138
1346.477494 0.999874
1346.478882 0.999440
1346.480271 1.000336
1346.481660 1.000449
1346.483049 1.000089
1346.484438 1.000372
1346.485827 1.000474
1346.487216 0.999495
1346.488604 1.000471
1346.489993 1.000509
1346.491382 1.000012
1346.492771 1.000040
1346.494160 1.000548
1346.495549 0.999723
1346.496937 1.000374
1346.498326 0.999861
1346.499715 1.000239
1346.501104 1.000409
1346.502493 0.999962
1346.503882 0.999967
1346.505271 0.999801
1346.506659 0.999861
1346.508048 1.000664
1346.509437 0.999826
1346.510826 1.000088
1346.512215 1.000121
1346.513604 1.000225
1346.514992 1.000289
1346.516381 1.000269
1346.517770 0.999809
1346.519159 1.002122
1346.520548 1.013453
1346.521937 1.012559
1346.523326 1.009119
1346.524714 1.006587
1346.526103 1.004816
1346.527492 1.005301
1346.528881 1.003313
1346.530270 1.003031
1346.531659 1.002686
1346.533048 1.002349
1346.534436 1.001933
1346.535825 1.001502
1346.537214 1.000265
1346.538603 1.000745
1346.539992 1.000578
1346.541381 1.000584
1346.542769 1.000587
1346.544158 1.000588
1346.545547 0.999899
1346.546936 1.000340
1346.548325 1.000482
1346.549714 0.999527
1346.551103 1.000707
1346.552491 0.999943
1346.553880 0.999704
1346.555269 1.000356
1346.556658 0.999457
1346.558047 0.999719
1346.559436 1.002872
1346.560824 1.002277
1346.562213 1.002695
1346.563602 1.001913
1346.564991 1.001396
1346.566380 1.001463
1346.567769 1.001585
1346.569158 0.999915
1346.570546 1.001103
1346.571935 1.000380
1346.573324 1.000988
1346.574713 1.000358
1346.576102 1.000331
1346.577491 1.000753
1346.578879 1.000490
1346.580268 1.000060
1346.581657 1.000008
1346.583046 1.000736
1346.584435 1.000415
1346.585824 1.000019
1346.587213 1.000937
1346.588601 0.999980
1346.589990 1.000261
1346.591379 1.000044
1346.592768 0.999905
1346.594157 1.000106
1346.595546 1.000617
1346.596934 0.999596
1346.598323 0.999182
1346.599712 1.000263
1346.601101 0.999973
1346.602490 1.000646
1346.603879 0.999649
1346.605268 1.000104
1346.606656 0.999143
1346.608045 0.999667
1346.609434 0.999605
1346.610823 0.999582
1346.612212 0.999799
1346.613601 0.999610
1346.614989 0.999988
1346.616378 1.000373
1346.617767 1.000931
1346.619156 0.999876
1346.620545 1.000032
1346.621934 0.999827
1346.623323 0.999828
1346.624711 1.000516
1346.626100 0.999914
1346.627489 0.999763
1346.628878 0.999794
1346.630267 0.999762
1346.631656 0.999811
1346.633044 0.999759
1346.634433 0.999566
1346.635822 0.999447
1346.637211 0.999959
1346.638600 1.000067
1346.639989 0.999608
1346.641378 0.999892
1346.642766 1.000072
1346.644155 0.999187
1346.645544 0.999532
1346.646933 1.000181
1346.648322 1.000009
1346.649711 0.999792
1346.651099 1.000472
1346.653877 0.999519
1346.655266 0.999629
1346.656655 0.999275
1346.658044 1.000214
1346.659433 0.999420
1346.660821 1.000388
1346.662210 0.999303
1346.663599 1.000267
1346.664988 1.000216
1346.666377 0.999339
1346.667766 0.999814
1346.669154 1.000032
1346.670543 0.999353
1346.671932 0.999680
1346.676099 1.000298
1346.677488 0.999669
1346.678876 0.999784
1346.680265 1.000031
1346.681654 0.999337
1346.683043 0.999914
1346.684432 1.000001
1346.685821 0.999624
1346.687209 0.999411
1346.688598 0.999847
1346.689987 1.000251
1346.691376 1.000276
1346.692765 0.999643
1346.694154 1.000919
1346.695543 0.999143
1346.696931 1.000425
1346.698320 0.999944
1346.699709 0.999975
1346.701098 1.000303
1346.702487 1.000495
1346.703876 0.999424
1346.705265 0.999967
1346.706653 1.000211
1346.708042 1.000358
1346.709431 1.000857
1346.710820 1.000296
1346.712209 1.000182
1346.713598 1.000607
1346.714986 0.999515
1346.716375 1.000155
1346.717764 1.000783
1346.719153 0.999527
1346.720542 1.000432
1346.723320 1.000454
1346.724708 1.000128
1346.726097 1.000247
1346.727486 0.999409
1346.728875 1.000514
1346.730264 0.999852
1346.731653 1.000598
1346.733041 0.999452
1346.734430 1.000496
1346.735819 0.999994
1346.737208 0.999692
1346.738597 1.001284
1346.739986 1.000486
1346.741375 1.000126
1346.742763 0.999674
1346.744152 1.000307
1346.745541 0.999800
1346.746930 1.000605
1346.748319 0.999663
1346.749708 1.000867
1346.751096 0.999626
1346.752485 1.000680
1346.753874 1.000132
1346.755263 0.999973
1346.756652 1.000086
1346.758041 0.999940
1346.759430 0.999848
1346.760818 0.999700
1346.762207 0.999759
1346.763596 0.999471
1346.764985 0.999815
1346.766374 1.000040
1346.767763 0.999724
1346.769151 0.998867
1346.770540 0.999904
1346.771929 1.000521
1346.773318 0.999094
1346.774707 1.000068
1346.776096 1.000140
1346.777485 0.999685
1346.778873 0.999956
1346.780262 1.000219
1346.781651 1.000030
1346.783040 1.000230
1346.784429 0.999955
1346.785818 0.999856
1346.787206 0.999653
1346.788595 1.000276
1346.789984 1.000054
1346.791373 0.999860
1346.792762 1.000242
1346.794151 1.000065
1346.795540 0.999671
1346.796928 0.999598
1346.798317 0.999783
1346.799706 1.000033
1346.801095 1.000027
1346.802484 1.000255
1346.803873 1.000498
1346.805261 1.000372
1346.806650 1.000546
1346.808039 1.000333
1346.809428 1.000374
1346.810817 1.000493
1346.812206 1.000906
1346.813595 1.001037
1346.814983 1.000547
1346.816372 1.000779
1346.817761 1.000528
1346.819150 0.999472
1346.820539 1.000664
1346.821928 1.000629
1346.823316 0.999552
1346.824705 1.000221
1346.826094 1.000026
1346.827483 0.999992
1346.828872 1.000073
1346.830261 0.999885
1346.831650 0.999694
1346.833038 1.000138
1346.834427 1.000005
1346.835816 1.000258
1346.837205 1.000666
1346.838594 0.999622
1346.839983 0.999139
1346.842760 0.999713
1346.844149 1.000463
1346.845538 0.999825
1346.846927 0.999437
1346.848316 1.000597
1346.849705 0.998785
1346.851093 1.000514
1346.852482 0.999307
1346.853871 1.000008
1346.855260 1.000200
1346.856649 1.000172
1346.858038 1.000118
1346.859426 0.999242
1346.860815 0.999674
1346.862204 0.999687
1346.863593 0.999763
1346.864982 0.999863
1346.866371 1.000186
1346.867760 0.999504
1346.869148 1.000172
1346.870537 0.999803
1346.871926 0.999922
1346.873315 0.999984
1346.874704 1.000128
1346.876093 0.999659
1346.877481 0.999950
1346.878870 1.000251
1346.880259 0.999903
1346.881648 1.000741
1346.883037 0.999692
1346.884426 1.001154
1346.885815 0.999466
1346.887203 0.999569
1346.888592 0.999946
1346.889981 1.000425
1346.891370 0.999930
1346.892759 0.999481
1346.894148 1.000060
1346.895536 1.000190
1346.896925 0.999760
1346.898314 0.999608
1346.899703 0.999378
1346.901092 1.000611
1346.902481 0.999354
1346.903870 1.000528
1346.905258 0.999260
1346.906647 1.000355
1346.908036 0.999101
1346.909425 0.999958
1346.910814 0.999255
1346.912203 1.000012
1346.913591 0.999787
1346.914980 0.999373
1346.916369 1.000042
1346.917758 0.999955
1346.919147 0.999924
1346.920536 0.999492
1346.921925 0.999233
1346.923313 0.999838
1346.924702 1.000061
1346.926091 1.000022
1346.927480 0.999571
1346.928869 1.000172
1346.930258 1.000024
1346.931646 1.000733
1346.933035 1.000018
1346.934424 1.000350
1346.935813 1.000043
1346.937202 0.999955
1346.939980 1.000612
1346.941368 0.999838
1346.942757 1.000220
1346.944146 1.000024
1346.945535 1.000735
1346.946924 0.999886
1346.948313 1.000122
1346.949701 1.000495
1346.951090 0.999232
1346.952479 1.000237
1346.953868 1.000228
1346.955257 0.999800
1346.956646 0.999385
1346.958035 1.000106
1346.959423 0.999877
1346.960812 0.999852
1346.962201 1.000017
1346.963590 1.000415
1346.964979 0.999505
1346.966368 1.000445
1346.967756 1.000477
1346.969145 1.000398
1346.970534 0.999710
1346.971923 0.998946
1346.973312 1.000130
1346.974701 1.000321
1346.976090 1.000407
1346.977478 0.999548
1346.978867 1.000454
1346.980256 1.000089
1346.981645 1.000659
1346.983034 0.999252
1346.984423 1.000660
1346.985811 1.000258
1346.987200 1.000305
1346.988589 1.000531
1346.989978 1.000181
1346.991367 1.000001
1346.992756 1.000011
1346.994145 1.000541
1346.995533 0.999831
1346.996922 0.999564
1346.998311 1.000083
1346.999700 1.000017
1347.001089 1.000459
1347.002478 1.000191
1347.003866 1.000097
1347.005255 1.000601
1347.006644 0.999610
1347.008033 0.999865
1347.009422 1.000265
1347.010811 0.999560
1347.012200 1.000266
1347.013588 1.000386
1347.014977 0.999592
1347.016366 1.000314
1347.017755 1.000367
1347.019144 1.000305
1347.020533 0.999715
1347.021921 1.000652
1347.023310 1.000031
1347.024699 1.000810
1347.026088 0.999540
1347.027477 1.000431
1347.028866 1.000443
1347.030255 0.999848
1347.031643 0.998789
1347.033032 0.999252
1347.034421 0.999738
1347.035810 1.000794
1347.037199 0.999720
1347.038588 0.999501
1347.039976 1.000801
1347.041365 1.000034
1347.042754 1.000504
1347.044143 0.999966
1347.045532 0.999957
1347.046921 1.000680
1347.048310 0.999126
1347.049698 1.000178
1347.051087 0.999607
1347.052476 0.999405
1347.053865 0.999730
1347.055254 1.000461
1347.056643 0.998977
1347.058031 0.999400
1347.060809 1.000119
1347.062198 0.999929
1347.063587 0.999588
1347.064976 0.999859
1347.066365 1.000034
1347.069142 0.999935
1347.070531 0.999960
1347.071920 0.999938
1347.073309 0.999840
1347.074698 0.999923
1347.077475 1.000040
1347.078864 0.999660
1347.080253 0.999362
1347.081642 0.999244
1347.083031 0.999172
1347.084420 0.999778
1347.085808 0.999363
1347.087197 0.999452
1347.088586 0.999539
1347.089975 0.998753
1347.091364 0.999392
1347.092753 0.999271
1347.094142 0.999445
1347.095530 0.999659
1347.096919 0.999869
1347.098308 1.000171
1347.099697 0.999539
1347.101086 0.999757
1347.102475 1.000579
1347.103863 1.000322
1347.105252 1.000133
1347.106641 0.998792
1347.108030 1.000065
1347.109419 0.999585
1347.110808 0.999527
1347.112197 1.000144
1347.113585 0.999911
1347.114974 0.999622
1347.116363 1.000398
1347.117752 0.999460
1347.119141 0.999964
1347.120530 0.999624
1347.121918 0.999237
1347.123307 0.999841
1347.124696 0.999704
1347.126085 0.999140
1347.127474 1.000482
1347.128863 0.998901
1347.130252 0.999681
1347.131640 0.999791
1347.133029 0.999651
1347.134418 0.998763
1347.135807 1.000130
1347.137196 0.999390
1347.138585 0.999493
1347.139973 1.000929
1347.141362 0.999937
1347.142751 1.000110
1347.144140 0.999720
1347.145529 0.999792
1347.146918 0.999579
1347.148306 0.999698
1347.149695 1.000042
1347.151084 1.000705
1347.152473 1.000652
1347.153862 0.999401
1347.155251 0.999847
1347.156640 1.000597
1347.158028 0.999259
1347.159417 1.001111
1347.160806 1.000191
1347.162195 1.000624
1347.163584 1.000004
1347.164973 1.001155
1347.166361 0.999710
1347.167750 1.000805
1347.169139 1.000178
1347.170528 1.000814
1347.171917 1.000895
1347.173306 0.999723
1347.174695 1.001873
1347.176083 1.000898
1347.177472 0.999917
1347.178861 0.999900
1347.180250 1.001821
1347.181639 1.000425
1347.183028 1.000360
1347.184416 1.000730
1347.198305 1.001645
1347.199694 1.001501
1347.201083 1.001811
1347.202471 1.001225
1347.203860 1.001304
1347.205249 1.001288
1347.206638 1.001330
1347.208027 1.001375
1347.209416 1.001279
1347.210805 1.001766
1347.212193 1.001237
1347.213582 1.000738
1347.214971 1.001515
1347.216360 1.001091
1347.217749 1.001287
1347.219138 1.001243
1347.220526 1.001621
1347.221915 1.001467
1347.223304 1.001297
1347.224693 1.001319
1347.226082 1.000740
1347.227471 1.001523
1347.228860 1.001474
1347.230248 1.000587
1347.231637 1.001519
1347.233026 1.001373
1347.234415 1.001912
1347.235804 1.001735
1347.237193 1.001387
1347.238581 1.001956
1347.239970 1.001336
1347.241359 1.001277
1347.242748 1.001797
1347.244137 1.001659
1347.245526 1.001792
1347.246915 1.001486
1347.248303 1.000760
1347.249692 1.000730
1347.251081 0.999635
1347.252470 0.999357
1347.253859 0.999187
1347.255248 0.998856
1347.256636 0.999183
1347.258025 0.999604
1347.259414 1.000216
1347.260803 0.999928
1347.262192 0.999454
1347.263581 0.999653
1347.264970 0.999396
1347.266358 0.999566
1347.267747 0.999925
1347.269136 1.000973
1347.270525 1.000682
1347.271914 1.000458
1347.273303 1.000602
1347.274691 1.000316
1347.276080 1.000152
1347.277469 0.999903
1347.278858 0.999774
1347.280247 0.998698
1347.281636 0.999133
1347.283025 0.999027
1347.284413 0.998498
1347.285802 0.998790
1347.287191 0.998878
1347.288580 0.998312
1347.289969 0.997961
1347.291358 0.997818
1347.292746 0.997711
1347.294135 0.997827
1347.295524 0.997924
1347.296913 0.997890
1347.298302 0.996940
1347.299691 0.997730
1347.301080 0.997412
1347.302468 0.997365
1347.303857 0.997683
1347.305246 0.997554
1347.306635 0.997602
1347.308024 0.997770
1347.309413 0.997557
1347.310801 0.998650
1347.312190 0.998175
1347.313579 0.997987
1347.314968 0.997672
1347.316357 0.997806
1347.317746 0.998134
1347.319135 0.998065
1347.321912 0.996674
1347.323301 0.998467
1347.324690 0.998278
1347.326079 0.998253
1347.327468 0.998104
1347.328856 0.997844
1347.330245 0.998053
1347.331634 0.998217
1347.333023 0.998437
1347.334412 0.997888
1347.335801 0.998311
1347.337190 0.998207
1347.338578 0.998612
1347.339967 0.998688
1347.341356 0.998699
1347.342745 0.998746
1347.344134 0.998515
1347.345523 0.998302
1347.346911 0.998540
1347.348300 0.997417
1347.349689 0.998330
1347.351078 0.997342
1347.352467 0.998107
1347.353856 0.997466
1347.355245 0.998040
1347.356633 0.997861
1347.358022 0.997854
1347.359411 0.998050
1347.360800 0.998071
1347.364966 0.991467
1347.366355 0.996727
1347.367744 0.997359
1347.369133 0.997487
1347.370522 0.998293
1347.371911 0.997398
1347.373300 0.997195
1347.374688 0.997814
1347.376077 0.997459
1347.377466 0.997251
1347.378855 0.997650
1347.380244 0.998008
1347.381633 0.996438
1347.383021 0.997871
1347.391355 1.000367
1347.396910 0.999444
1347.398299 1.000498
1347.399688 1.000123
1347.401076 1.001183
1347.402465 1.000961
1347.403854 1.000436
1347.405243 1.001234
1347.406632 1.000480
1347.408021 1.001625
1347.409410 1.002319
1347.410798 1.000367
1347.412187 1.001551
1347.413576 1.000417
1347.414965 1.001324
1347.416354 1.002162
1347.417743 1.000591
1347.419131 1.001856
1347.420520 1.000654
1347.421909 1.001068
1347.423298 0.998995
1347.424687 1.000415
1347.426076 1.001269
1347.427465 0.999417
1347.428853 1.001516
1347.430242 1.001305
1347.431631 1.001441
1347.433020 1.002638
1347.434409 1.001787
1347.435798 1.001766
1347.437186 1.001320
1347.438575 1.001869
1347.439964 1.000830
1347.441353 1.001864
1347.442742 1.000658
1347.444131 1.002009
1347.445520 1.000819
1347.446908 1.001019
1347.448297 1.001301
1347.449686 0.998874
1347.451075 0.999949
1347.452464 0.999473
1347.455241 1.001038
1347.459408 1.000828
1347.462186 0.999253
1347.481630 1.001543
1347.483018 1.002420
1347.492740 0.998473
1347.501073 1.000694
1347.502462 1.000556
1347.506629 1.002090
1347.508018 1.000647
1347.512184 1.001738
1347.514962 1.001445
1347.516351 1.001894
1347.519128 1.001095
1347.520517 1.001108
1347.521906 1.001825
1347.523295 1.001313
1347.524684 1.001170
1347.526073 1.001784
1347.527461 1.001238
1347.528850 1.001072
1347.530239 1.002190
1347.531628 1.001225
1347.533017 1.000711
1347.534406 1.001675
1347.535794 1.001033
1347.537183 1.002181
1347.538572 1.000644
1347.539961 1.000326
1347.541350 1.000767
1347.542739 1.000903
1347.544128 1.001190
1347.545516 0.999818
1347.546905 1.000255
1347.548294 1.000478
1347.549683 1.001462
1347.551072 1.001271
1347.552461 1.000438
1347.553849 1.000886
1347.555238 0.998463
1347.560794 0.998055
1347.569127 1.000286
1347.570516 1.000872
1347.571904 1.000361
1347.573293 1.001805
1347.574682 1.001297
1347.576071 1.001309
1347.577460 1.001881
1347.578849 1.001156
1347.580238 1.001937
1347.581626 1.001239
1347.583015 1.000611
1347.584404 1.001265
1347.585793 1.001165
1347.587182 1.001285
1347.588571 0.999989
1347.589959 1.001399
1347.591348 0.999422
1347.592737 1.001043
1347.594126 0.998254
1347.596904 0.998929
1347.598293 0.998907
1347.599681 0.999277
1347.601070 1.002958
1347.602459 1.000003
1347.603848 0.999332
1347.605237 0.997849
1347.606626 0.999800
1347.608014 0.996410
1347.613570 0.999519
1347.616348 0.999069
1347.617736 1.001416
1347.619125 1.001218
1347.620514 1.000787
1347.621903 1.000565
1347.623292 1.000214
1347.624681 1.000352
1347.626069 1.000599
1347.627458 1.000397
1347.628847 0.999329
1347.630236 1.000525
1347.631625 0.999472
1347.633014 0.999694
1347.634403 0.999834
1347.635791 0.997904
1347.637180 1.000447
1347.638569 0.998867
1347.639958 0.999638
1347.641347 0.999282
1347.642736 0.999682
1347.644124 0.999771
1347.645513 0.998074
1347.646902 0.998923
1347.648291 0.999172
1347.649680 0.998824
1347.651069 1.000680
1347.652458 0.999552
1347.653846 1.000470
1347.655235 0.999680
1347.656624 1.000756
1347.658013 1.000281
1347.659402 1.001448
1347.660791 0.998695
1347.662179 1.000114
1347.663568 0.999105
1347.664957 0.999334
1347.666346 0.999902
1347.667735 0.998801
1347.669124 1.000005
1347.670512 1.000560
1347.673290 0.997937
1347.677457 0.998730
1347.678846 0.997696
1347.680234 0.998017
1347.681623 1.000210
1347.683012 0.997094
1347.684401 0.997232
1347.687179 0.997633
1347.688567 0.998650
1347.689956 0.998910
1347.691345 0.998651
1347.692734 0.999861
1347.694123 0.997754
1347.695512 0.997947
1347.696901 0.996829
1347.699678 0.997914
1347.701067 0.999862
1347.702456 0.999501
1347.703845 1.000536
1347.705234 0.998687
1347.708011 0.998936
1347.709400 0.999225
1347.710789 0.999845
1347.712178 0.999208
1347.713567 1.000608
1347.714956 0.999534
1347.716344 0.999300
1347.717733 0.999059
1347.719122 0.999160
1347.720511 0.999288
1347.721900 0.998273
1347.723289 0.998633
1347.724677 0.998322
1347.726066 0.997323
1347.727455 0.996994
1347.728844 0.997191
1347.730233 0.995696
1347.760787 0.996773
1347.762176 1.000492
1347.777454 0.997381
1347.778842 0.999008
1347.780231 0.998734
1347.781620 0.997562
1347.783009 0.997438
1347.784398 0.997645
1347.785787 0.998617
1347.787175 0.999767
1347.788564 0.999902
1347.789953 1.000958
1347.791342 1.000040
1347.792731 1.000067
1347.794120 0.998793
1347.795509 0.999439
1347.796897 0.999071
1347.813564 1.000345
1347.816341 0.999405
1347.817730 1.001487
1347.819119 1.001308
1347.820508 1.000117
1347.821897 1.001145
1347.823285 1.000122
1347.824674 1.000253
1347.826063 1.002250
1347.827452 0.999586
1347.828841 1.000284
1347.830230 1.001796
1347.833007 0.999641
1347.834396 0.999873
1347.835785 0.999838
1347.837174 1.000318
1347.838563 0.998730
1347.839952 0.998618
1347.841340 0.999868
1347.842729 0.997108
1347.844118 1.000024
1347.845507 0.999507
1347.846896 0.998676
1347.848285 0.998778
1347.849674 0.999210
1347.851062 0.998323
1347.852451 0.998200
1347.853840 0.998269
1347.855229 1.001862
1347.856618 1.000466
1347.858007 1.001959
1347.859395 1.000487
1347.860784 0.999946
1347.862173 1.000607
1347.863562 1.001495
1347.864951 1.001220
1347.866340 1.000313
1347.867729 1.000965
1347.869117 1.000052
1347.870506 1.001622
1347.871895 1.000144
1347.873284 1.000774
1347.874673 0.998722
1347.876062 0.999299
1347.877450 0.998098
1347.878839 0.999144
1347.880228 0.999979
1347.881617 0.999717
1347.883006 0.999118
1347.884395 0.999996
1347.885784 1.001310
1347.887172 1.001975
1347.888561 1.001575
1347.889950 1.001185
1347.891339 1.000492
1347.892728 1.000943
1347.894117 1.000012
1347.895505 1.001871
1347.896894 1.001435
1347.898283 1.001677
1347.899672 1.001691
1347.901061 1.001743
1347.902450 0.999376
1347.903838 1.001197
1347.905227 1.001239
1347.906616 1.000011
1347.908005 0.999355
1347.909394 1.000245
1347.910783 1.000111
1347.912172 1.000895
1347.913560 0.999907
1347.914949 1.000708
1347.916338 1.000904
1347.917727 1.000590
1347.919116 1.002077
1347.920505 1.000256
1347.921893 1.001100
1347.923282 1.000427
1347.924671 0.998669
1347.928838 0.997763
1347.930227 0.998359
1347.931615 0.998794
1347.933004 1.000627
1347.934393 0.999260
1347.935782 1.001364
1347.937171 0.999500
1347.938560 0.999627
1347.939948 0.999379
1347.941337 1.000296
1347.942726 1.001603
1347.944115 1.000578
1347.945504 1.001207
1347.946893 0.999480
1347.948282 0.999677
1347.949670 1.001139
1347.951059 1.000264
1347.952448 1.001518
1347.953837 1.000399
1347.955226 1.000645
1347.956615 0.999926
1347.958003 1.001053
1347.959392 1.001095
1347.960781 0.999808
1347.962170 1.000109
1347.963559 0.999951
1347.964948 0.999290
1347.966337 0.997733
1347.967725 0.997029
1347.969114 0.999134
1347.970503 0.999520
1347.971892 0.997783
1347.973281 0.998227
1347.974670 1.000794
1347.976058 1.000548
1347.977447 0.999652
1347.978836 1.000758
1347.980225 0.999923
1347.981614 1.000851
1347.983003 0.999504
1347.984392 0.998778
1347.985780 0.999409
1347.987169 0.998344
1347.988558 0.998873
1347.989947 0.999875
1347.991336 0.999437
1347.992725 0.999526
1347.994113 0.999226
1347.995502 0.998786
1347.996891 1.000162
1347.998280 0.999300
1347.999669 0.998859
1348.001058 0.999588
1348.002446 0.999752
1348.003835 0.999245
1348.005224 0.999958
1348.006613 0.998727
1348.008002 0.997666
1348.092721 1.001637
1348.095499 1.001081
1348.114943 0.998887
1348.116332 0.999987
1348.117721 1.002537
1348.119109 1.001813
1348.120498 1.001686
1348.121887 1.001467
1348.123276 1.001902
1348.124665 1.001707
1348.126054 1.002205
1348.127443 1.001643
1348.128831 1.002604
1348.130220 1.002217
1348.131609 1.001564
1348.132998 1.001676
1348.134387 1.002474
1348.135776 1.001225
1348.137164 1.001109
1348.138553 1.000149
1348.139942 1.000220
1348.141331 0.998667
1348.142720 1.000829
1348.144109 1.000752
1348.145498 1.002215
1348.146886 0.999937
1348.148275 1.001216
1348.152442 0.998849
1348.155219 0.997388
1348.162164 0.998480
1348.163552 1.000162
1348.164941 1.000597
1348.166330 1.000786
1348.167719 1.000979
1348.169108 1.000710
1348.170497 1.000154
1348.171886 0.999446
1348.173274 1.000338
1348.176052 1.000304
1348.178830 0.997677
1348.182996 0.999277
1348.184385 1.000806
1348.185774 0.998021
1348.187163 1.000348
1348.188552 1.000004
1348.189941 0.999531
1348.191329 0.999130
1348.192718 0.999750
1348.194107 0.999323
1348.195496 0.999702
1348.196885 0.999363
1348.198274 0.997997
1348.199662 0.996615
1348.201051 0.999326
1348.202440 0.999302
1348.205218 1.001092
1348.206607 0.998968
1348.207996 0.999761
1348.209384 0.999040
1348.210773 1.000462
1348.212162 0.999960
1348.213551 0.999864
1348.214940 0.999601
1348.216329 0.999982
1348.217717 0.998106
1348.232995 0.996892
1348.257994 0.997995
1348.316325 1.000313
1348.326047 0.998544
1348.327436 0.999696
1348.339936 0.996540
1348.344102 0.998986
1348.363546 0.998023
1348.374657 0.998915
1348.378823 1.002511
1348.380212 0.997873
1348.382990 0.997478
1348.385768 0.998881
1348.387156 0.998733
1348.388545 1.001478
1348.389934 0.998745
1348.391323 0.999894
1348.392712 1.002257
1348.394101 1.001409
1348.395490 1.002345
1348.396878 1.000373
1348.398267 1.001760
1348.399656 1.000233
1348.401045 1.001124
1348.402434 1.000662
1348.403823 1.001866
1348.405211 0.999844
1348.406600 1.000144
1348.407989 1.000709
1348.409378 1.001289
1348.410767 1.000351
1348.412156 1.000730
1348.413545 1.000878
1348.414933 1.000586
1348.416322 1.000242
1348.417711 0.999636
1348.419100 1.001062
1348.420489 0.999597
1348.421878 1.000597
1348.423266 1.000637
1348.424655 1.001824
1348.426044 0.999424
1348.427433 1.000741
1348.428822 1.000875
1348.430211 1.001295
1348.432988 0.995751
1348.435766 0.995913
1348.437155 0.998139
1348.482987 0.998192
1348.484376 0.997655
1348.485764 0.996194
1348.488542 0.998316
1348.489931 0.999194
1348.491320 0.999129
1348.492709 0.999130
1348.494097 0.997882
1348.495486 0.998464
1348.496875 0.999593
1348.498264 1.001298
1348.499653 1.000533
1348.501042 0.998705
1348.502431 1.000347
1348.503819 1.001746
1348.505208 1.000967
1348.506597 1.001145
1348.507986 0.999838
1348.509375 1.001297
1348.510764 0.998312
1348.512152 1.001153
1348.513541 1.000282
1348.514930 0.999480
1348.516319 0.999740
1348.517708 0.998325
1348.519097 0.997669
1348.520486 0.998650
1348.521874 0.997494
1348.523263 0.998942
1348.524652 0.998204
1348.526041 0.998898
1348.527430 0.998079
1348.528819 0.998093
1348.530207 1.002432
1348.531596 1.000591
1348.553818 0.996961
1348.555207 1.000004
1348.556595 0.997924
1348.557984 1.001291
1348.559373 0.997762
1348.560762 1.000048
1348.564929 0.998556
1348.566317 1.000423
1348.567706 1.000071
1348.569095 1.000385
1348.570484 1.002433
1348.571873 1.001292
1348.573262 1.000798
1348.574650 1.001496
1348.576039 1.001094
1348.577428 1.000797
1348.578817 0.999426
1348.580206 1.002486
1348.581595 1.000205
1348.582984 1.002196
1348.584372 1.000546
1348.598261 0.999241
1348.602427 0.999554
1348.606594 1.000233
1348.607983 0.998468
1348.610760 0.999429
1348.612149 1.001270
1348.614927 1.001981
1348.616316 1.003509
1348.617705 1.002218
1348.619093 1.003302
1348.620482 1.001840
1348.621871 1.002276
1348.623260 1.002843
1348.624649 1.003625
1348.626038 1.001790
1348.627427 1.002301
1348.628815 1.003123
1348.630204 1.002567
1348.631593 1.001371
1348.632982 1.004193
1348.634371 1.004234
1348.635760 1.003636
1348.637148 1.002669
1348.737145 1.000416
1348.738534 1.000131
1348.741312 1.000583
1348.760756 0.997781
1348.805199 0.997198
1348.813532 0.998483
1348.814920 1.002684
1348.832975 0.996441
1348.834364 0.996478
1348.837142 0.997763
1348.838531 0.998884
1348.841309 0.997440
1348.842697 0.997826
1348.844086 0.998453
1348.845475 1.000285
1348.846864 0.999498
1348.848253 0.995281
1348.864919 0.999069
1348.866308 0.998218
1348.867697 1.001183
1348.869085 0.999295
1348.870474 0.999026
1348.871863 0.997226
1348.873252 0.998812
1348.876030 0.998338
1348.899640 0.992571
1348.920473 0.996122
1348.923250 0.997102
1348.924639 0.999604
1348.927417 0.997397
1348.928806 0.998036
1348.930195 0.999375
1348.931583 0.999072
1348.932972 0.995945
1348.934361 1.000572
1348.935750 1.000042
1348.937139 0.999623
1348.938528 1.000453
1348.939916 1.000333
