banda,bjd_tdb,fluxo,erro,base,n_fits
r,2461253.480654589,0.9979620255422329,0.0010221779148468807,1.0019695181498363,218
r,2461253.4841393637,0.997392553576739,0.0009942466729928458,1.0019331629343613,218
r,2461253.4876156687,0.9979098969534482,0.0009455702722581729,1.0018969676662324,220
r,2461253.491107678,1.0002404360140411,0.000920541689222452,1.0018606759278912,217
r,2461253.4945685766,0.9985570766240626,0.000920541689222452,1.0018247694012303,220
r,2461253.498034444,0.9990091293040667,0.000920541689222452,1.0017888690606145,216
r,2461253.5015129168,0.9988447608597505,0.000920541689222452,1.0017528925931583,219
r,2461253.5049883057,1.0006632171150736,0.000920541689222452,1.001716999141294,221
r,2461253.5084594674,1.0000524030758633,0.0009324482569157882,1.001681197307603,222
r,2461253.511938692,1.0008830601677736,0.000920541689222452,1.0016453576128663,220
r,2461253.515394396,0.9994375332819591,0.000920541689222452,1.0016098025644804,218
r,2461253.51886051,1.0008018332667978,0.000920541689222452,1.0015741804893876,219
r,2461253.522356217,1.002584698027068,0.000920541689222452,1.001538292764664,221
r,2461253.5258222288,1.0011495537606996,0.000920541689222452,1.001502746064125,223
r,2461253.5292895883,1.0024740082089159,0.000920541689222452,1.001467219760344,219
r,2461253.53275122,1.0029154537777347,0.000920541689222452,1.0014317846178122,222
r,2461253.536227405,1.0037234284830865,0.000920541689222452,1.001396231595655,220
r,2461253.5397065836,1.0024603600210769,0.000920541689222452,1.0013606777295743,218
r,2461253.5432097535,1.0014030661218982,0.0010399595573594327,1.0013249074403776,215
r,2461253.5466441563,1.0026390426454594,0.000920541689222452,1.0012898661132759,221
r,2461253.5501307882,1.0011075489902321,0.000920541689222452,1.0012543178972033,221
r,2461253.5535984677,1.0020830826590905,0.000920541689222452,1.0012189878593218,222
r,2461253.5570632853,0.9999546276046936,0.000920541689222452,1.0011837108670578,222
r,2461253.560537339,0.999999973308629,0.000920541689222452,1.0011483629159652,223
r,2461253.5640186793,0.9998019104542298,0.000920541689222452,1.0011129631852627,223
r,2461253.5674842093,0.9983203180406328,0.000920541689222452,1.0010777456854527,222
r,2461253.5709494776,1.000000026691371,0.000920541689222452,1.0010425515603807,224
r,2461253.5744335125,0.999939646925407,0.000920541689222452,1.001007187069618,223
r,2461253.5778996334,1.0002628485772012,0.000920541689222452,1.0009720239487445,222
r,2461253.581370824,0.9999394499130518,0.000920541689222452,1.0009368283767026,223
r,2461253.584846066,0.9983461992453301,0.000920541689222452,1.0009016102509916,223
r,2461253.588314831,0.9997317306435878,0.000920541689222452,1.0008664757851902,222
r,2461253.591789366,0.998732325081952,0.000920541689222452,1.000831300503274,222
r,2461253.5952616306,0.9998188419149797,0.000920541689222452,1.000796165461053,223
r,2461253.598732145,1.000180215455374,0.000920541689222452,1.0007610650129475,223
r,2461253.602207328,0.999148091441152,0.000920541689222452,1.000725933953687,223
r,2461253.605680042,0.9994093129726829,0.000920541689222452,1.0006908441844324,222
r,2461253.6091478257,1.0010688119106799,0.000920541689222452,1.000655820274142,223
r,2461253.6126265987,1.0005861941946441,0.000920541689222452,1.0006207012742738,223
r,2461253.61609689,1.0006294081321583,0.000920541689222452,1.0005856835831606,222
r,2461253.619568934,1.0006011620731385,0.000920541689222452,1.0005506637336685,222
r,2461253.62303818,1.001265385652499,0.000920541689222452,1.0005156874993268,223
r,2461253.62651807,1.003673040135058,0.000920541689222452,1.0004806193175382,222
r,2461253.6299916743,1.0011754683329295,0.000920541689222452,1.0004456297630162,222
r,2461253.6334506907,1.0013641628132204,0.000920541689222452,1.0004108022858123,221
r,2461253.6369257737,1.0024090755177002,0.000920541689222452,1.0003758282386672,223
r,2461253.640399141,1.0026864633172676,0.000920541689222452,1.0003408867033896,223
