# AU Mic b - todos os transitos extraidos dos setores 1 e 27
# T0_ref=1330.390510  P_ref=8.4631516  janela=+/-0.25 d  N_transitos=5  N_pontos=1739
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado  epoca  setor
2049.95796494 0.19956894 0.99981001 0.99982290 85 272020
2049.95935384 0.20095784 1.00000280 1.00001569 85 272020
2049.96074275 0.20234675 0.99987008 0.99988297 85 272020
2049.96213165 0.20373565 0.99998718 1.00000007 85 272020
2049.96352055 0.20512455 1.00005569 1.00006858 85 272020
2049.96490945 0.20651345 1.00035979 1.00037268 85 272020
2049.96629835 0.20790235 0.99969500 0.99970789 85 272020
2049.96768726 0.20929126 1.00001611 1.00002900 85 272020
2049.96907616 0.21068016 0.99996267 0.99997556 85 272020
2049.97046506 0.21206906 1.00011317 1.00012606 85 272020
2049.97185396 0.21345796 0.99984219 0.99985508 85 272020
2049.97324287 0.21484687 0.99994118 0.99995407 85 272020
2049.97463177 0.21623577 0.99972906 0.99974194 85 272020
2049.97602067 0.21762467 0.99986436 0.99987724 85 272020
2049.97740957 0.21901357 1.00030210 1.00031499 85 272020
2049.97879848 0.22040248 0.99958452 0.99959740 85 272020
2049.98018738 0.22179138 1.00017250 1.00018539 85 272020
2049.98157628 0.22318028 1.00006318 1.00007607 85 272020
2049.98296518 0.22456918 0.99973635 0.99974923 85 272020
2049.98435409 0.22595809 1.00004870 1.00006159 85 272020
2049.98574299 0.22734699 1.00028766 1.00030055 85 272020
2049.98713189 0.22873589 1.00020279 1.00021568 85 272020
2049.98852079 0.23012479 0.99970083 0.99971371 85 272020
2049.98990970 0.23151370 0.99977099 0.99978387 85 272020
2049.99129860 0.23290260 0.99971392 0.99972680 85 272020
2049.99268750 0.23429150 1.00072598 1.00073888 85 272020
2049.99407640 0.23568040 1.00019240 1.00020529 85 272020
2049.99546531 0.23706931 1.00040242 1.00041531 85 272020
2049.99685421 0.23845821 1.00033650 1.00034939 85 272020
2049.99824311 0.23984711 0.99996909 0.99998198 85 272020
2049.99963201 0.24123601 0.99990872 0.99992161 85 272020
2050.00102092 0.24262492 1.00031502 1.00032791 85 272020
2050.00240982 0.24401382 1.00007055 1.00008344 85 272020
2050.00379872 0.24540272 1.00001801 1.00003090 85 272020
2050.00518762 0.24679162 1.00038316 1.00039605 85 272020
2050.00657653 0.24818053 0.99965991 0.99967279 85 272020
2050.00796543 0.24956943 0.99985569 0.99986858 85 272020
2057.97189650 -0.24965110 1.00057816 1.00055438 86 272020
2057.97328539 -0.24826221 1.00055990 1.00053612 86 272020
2057.97467428 -0.24687332 1.00021602 1.00019225 86 272020
2057.97606317 -0.24548443 0.99972581 0.99970205 86 272020
2057.97745206 -0.24409554 0.99993252 0.99990875 86 272020
2057.97884096 -0.24270664 0.99994391 0.99992014 86 272020
2057.98022985 -0.24131775 1.00014436 1.00012058 86 272020
2057.98161874 -0.23992886 1.00001748 0.99999370 86 272020
2057.98300763 -0.23853997 1.00025403 1.00023025 86 272020
2057.98439652 -0.23715108 0.99997614 0.99995237 86 272020
2057.98578541 -0.23576219 0.99963537 0.99961160 86 272020
2057.98717430 -0.23437330 1.00014583 1.00012205 86 272020
2057.98856319 -0.23298441 0.99997965 0.99995588 86 272020
2057.98995208 -0.23159552 0.99921796 0.99919421 86 272020
2057.99134097 -0.23020663 1.00031158 1.00028780 86 272020
2057.99272986 -0.22881774 1.00000991 0.99998614 86 272020
2057.99411875 -0.22742885 1.00021910 1.00019532 86 272020
2057.99550764 -0.22603996 1.00088352 1.00085973 86 272020
2057.99689653 -0.22465107 1.00053013 1.00050635 86 272020
2057.99828542 -0.22326218 1.00025034 1.00022656 86 272020
2057.99967431 -0.22187329 1.00033626 1.00031248 86 272020
2058.00106321 -0.22048439 1.00036235 1.00033857 86 272020
2058.00245210 -0.21909550 1.00061887 1.00059508 86 272020
2058.00384099 -0.21770661 0.99981805 0.99979428 86 272020
2058.00522988 -0.21631772 0.99974786 0.99972410 86 272020
2058.00661877 -0.21492883 1.00000578 0.99998200 86 272020
2058.00800766 -0.21353994 0.99987472 0.99985095 86 272020
2058.00939655 -0.21215105 1.00019750 1.00017372 86 272020
2058.01078544 -0.21076216 0.99987741 0.99985364 86 272020
2058.01217433 -0.20937327 1.00001221 0.99998843 86 272020
2058.01356322 -0.20798438 0.99993752 0.99991375 86 272020
2058.01495211 -0.20659549 0.99962999 0.99960622 86 272020
2058.01634100 -0.20520660 0.99968017 0.99965641 86 272020
2058.01772989 -0.20381771 0.99972479 0.99970102 86 272020
2058.01911878 -0.20242882 0.99992321 0.99989944 86 272020
2058.02050767 -0.20103993 0.99980577 0.99978200 86 272020
2058.02189656 -0.19965104 0.99953308 0.99950932 86 272020
2058.02328546 -0.19826214 0.99943663 0.99941287 86 272020
2058.02467435 -0.19687325 1.00015921 1.00013543 86 272020
2058.02606324 -0.19548436 0.99939870 0.99937494 86 272020
2058.02745213 -0.19409547 0.99942038 0.99939662 86 272020
2058.02884102 -0.19270658 1.00018055 1.00015677 86 272020
2058.03022991 -0.19131769 0.99942574 0.99940198 86 272020
2058.03161880 -0.18992880 0.99947004 0.99944628 86 272020
2058.03300769 -0.18853991 0.99941484 0.99939108 86 272020
2058.03439658 -0.18715102 0.99979509 0.99977132 86 272020
2058.03578547 -0.18576213 1.00053471 1.00051092 86 272020
2058.03717436 -0.18437324 0.99975851 0.99973474 86 272020
2058.03856325 -0.18298435 0.99999418 0.99997041 86 272020
2058.03995214 -0.18159546 1.00019772 1.00017395 86 272020
2058.04134103 -0.18020657 0.99985452 0.99983075 86 272020
2058.04272992 -0.17881768 0.99962400 0.99960024 86 272020
2058.04411881 -0.17742879 0.99972187 0.99969810 86 272020
2058.04550770 -0.17603990 1.00000533 0.99998156 86 272020
2058.04689660 -0.17465100 1.00021794 1.00019416 86 272020
2058.04828549 -0.17326211 1.00029710 1.00027332 86 272020
2058.04967438 -0.17187322 0.99972557 0.99970180 86 272020
2058.05106327 -0.17048433 1.00016271 1.00013893 86 272020
2058.05245216 -0.16909544 0.99928998 0.99926623 86 272020
2058.05384105 -0.16770655 0.99949015 0.99946639 86 272020
2058.05522994 -0.16631766 1.00015835 1.00013458 86 272020
2058.05661883 -0.16492877 0.99976549 0.99974172 86 272020
2058.05800772 -0.16353988 0.99945493 0.99943117 86 272020
2058.05939661 -0.16215099 0.99913672 0.99911296 86 272020
2058.06078550 -0.16076210 0.99991951 0.99989574 86 272020
2058.06217439 -0.15937321 0.99942557 0.99940181 86 272020
2058.06356328 -0.15798432 0.99972094 0.99969717 86 272020
2058.06495217 -0.15659543 0.99906254 0.99903878 86 272020
2058.06634106 -0.15520654 0.99879439 0.99877064 86 272020
2058.06772995 -0.15381765 0.99916721 0.99914346 86 272020
2058.06911884 -0.15242876 0.99948724 0.99946348 86 272020
2058.07050773 -0.15103987 1.00064856 1.00062477 86 272020
2058.07189663 -0.14965097 1.00123921 1.00121541 86 272020
2058.07328552 -0.14826208 1.00101114 1.00098734 86 272020
2058.07467441 -0.14687319 1.00083176 1.00080797 86 272020
2058.07606330 -0.14548430 1.00151166 1.00148785 86 272020
2058.07745219 -0.14409541 1.00041186 1.00038808 86 272020
2058.07884108 -0.14270652 1.00056103 1.00053724 86 272020
2058.08022997 -0.14131763 1.00073467 1.00071088 86 272020
2058.08161886 -0.13992874 1.00027983 1.00025605 86 272020
2058.08300775 -0.13853985 1.00050745 1.00048367 86 272020
2058.08439664 -0.13715096 1.00033262 1.00030884 86 272020
2058.08578553 -0.13576207 1.00021795 1.00019417 86 272020
2058.08717442 -0.13437318 1.00043650 1.00041272 86 272020
2058.08856331 -0.13298429 1.00002640 1.00000262 86 272020
2058.08995220 -0.13159540 1.00079421 1.00077042 86 272020
2058.09134109 -0.13020651 1.00020058 1.00017680 86 272020
2058.09272998 -0.12881762 1.00016184 1.00013806 86 272020
2058.09411887 -0.12742873 0.99980088 0.99977711 86 272020
2058.09550776 -0.12603984 1.00004921 1.00002543 86 272020
2058.09689665 -0.12465095 0.99976112 0.99973735 86 272020
2058.09828555 -0.12326205 1.00005624 1.00003246 86 272020
2058.09967444 -0.12187316 1.00017388 1.00015010 86 272020
2058.10106333 -0.12048427 1.00074675 1.00072295 86 272020
2058.10245222 -0.11909538 0.99985131 0.99982754 86 272020
2058.10384111 -0.11770649 1.00023683 1.00021306 86 272020
2058.10523000 -0.11631760 0.99970019 0.99967642 86 272020
2058.10661889 -0.11492871 1.00027488 1.00025110 86 272020
2058.10800778 -0.11353982 1.00004125 1.00001748 86 272020
2058.10939667 -0.11215093 1.00068176 1.00065797 86 272020
2058.11078556 -0.11076204 1.00013686 1.00011308 86 272020
2058.11217445 -0.10937315 1.00022473 1.00020096 86 272020
2058.11356334 -0.10798426 1.00044487 1.00042109 86 272020
2058.11495223 -0.10659537 0.99974811 0.99972434 86 272020
2058.11634112 -0.10520648 1.00018134 1.00015756 86 272020
2058.11773001 -0.10381759 0.99961142 0.99958765 86 272020
2058.11911890 -0.10242870 0.99967266 0.99964890 86 272020
2058.12050779 -0.10103981 0.99926689 0.99924313 86 272020
2058.12189668 -0.09965092 0.99977450 0.99975074 86 272020
2058.12328557 -0.09826203 0.99925934 0.99923558 86 272020
2058.12467447 -0.09687313 0.99951428 0.99949052 86 272020
2058.12606336 -0.09548424 0.99926594 0.99924219 86 272020
2058.12745225 -0.09409535 0.99879078 0.99876703 86 272020
2058.12884114 -0.09270646 0.99981574 0.99979197 86 272020
2058.13023003 -0.09131757 0.99991609 0.99989232 86 272020
2058.13161892 -0.08992868 0.99973858 0.99971481 86 272020
2058.13300781 -0.08853979 0.99921772 0.99919396 86 272020
2058.13439670 -0.08715090 0.99983623 0.99981246 86 272020
2058.13578559 -0.08576201 0.99976160 0.99973784 86 272020
2058.13717448 -0.08437312 0.99888745 0.99886370 86 272020
2058.13856337 -0.08298423 0.99959997 0.99957621 86 272020
2058.13995226 -0.08159534 0.99902233 0.99899858 86 272020
2058.14134115 -0.08020645 0.99770773 0.99768401 86 272020
2058.14273004 -0.07881756 0.99753376 0.99751005 86 272020
2058.14411893 -0.07742867 0.99672116 0.99669746 86 272020
2058.14550782 -0.07603978 0.99737998 0.99735627 86 272020
2058.14689671 -0.07465089 0.99684237 0.99681867 86 272020
2058.14828560 -0.07326200 0.99690713 0.99688343 86 272020
2058.14967449 -0.07187311 0.99701932 0.99699562 86 272020
2058.15106338 -0.07048422 0.99626815 0.99624447 86 272020
2058.15245227 -0.06909533 0.99666317 0.99663948 86 272020
2058.15384117 -0.06770643 0.99625674 0.99623306 86 272020
2058.15523006 -0.06631754 0.99716301 0.99713931 86 272020
2058.15661895 -0.06492865 0.99693316 0.99690946 86 272020
2058.15800784 -0.06353976 0.99687046 0.99684676 86 272020
2058.15939673 -0.06215087 0.99653681 0.99651312 86 272020
2058.16078562 -0.06076198 0.99636602 0.99634233 86 272020
2058.16217451 -0.05937309 0.99627531 0.99625162 86 272020
2058.16356340 -0.05798420 0.99619324 0.99616955 86 272020
2058.16495229 -0.05659531 0.99652983 0.99650614 86 272020
2058.16634118 -0.05520642 0.99597811 0.99595443 86 272020
2058.16773007 -0.05381753 0.99607156 0.99604788 86 272020
2058.16911896 -0.05242864 0.99603682 0.99601315 86 272020
2058.17050785 -0.05103975 0.99615596 0.99613228 86 272020
2058.17189674 -0.04965086 0.99624346 0.99621978 86 272020
2058.17328563 -0.04826197 0.99619980 0.99617611 86 272020
2058.17467452 -0.04687308 0.99615701 0.99613333 86 272020
2058.17606341 -0.04548419 0.99618438 0.99616070 86 272020
2058.17745230 -0.04409530 0.99609951 0.99607583 86 272020
2058.17884119 -0.04270641 0.99623162 0.99620794 86 272020
2058.18023008 -0.04131752 0.99628114 0.99625746 86 272020
2058.18161897 -0.03992863 0.99629414 0.99627045 86 272020
2058.18300787 -0.03853973 0.99628176 0.99625807 86 272020
2058.18439676 -0.03715084 0.99665608 0.99663238 86 272020
2058.18578565 -0.03576195 0.99633422 0.99631054 86 272020
2058.18717454 -0.03437306 0.99651157 0.99648788 86 272020
2058.18856343 -0.03298417 0.99620075 0.99617706 86 272020
2058.18995232 -0.03159528 0.99643229 0.99640860 86 272020
2058.19134121 -0.03020639 0.99596766 0.99594399 86 272020
2058.19273010 -0.02881750 0.99611900 0.99609532 86 272020
2058.19411899 -0.02742861 0.99630057 0.99627688 86 272020
2058.19550788 -0.02603972 0.99584452 0.99582084 86 272020
2058.19689677 -0.02465083 0.99617696 0.99615328 86 272020
2058.19828566 -0.02326194 0.99602856 0.99600489 86 272020
2058.19967455 -0.02187305 0.99554948 0.99552581 86 272020
2058.20106344 -0.02048416 0.99614246 0.99611878 86 272020
2058.20245233 -0.01909527 0.99631832 0.99629463 86 272020
2058.20384122 -0.01770638 0.99610784 0.99608416 86 272020
2058.20523011 -0.01631749 0.99587977 0.99585609 86 272020
2058.20661900 -0.01492860 0.99598753 0.99596385 86 272020
2058.20800789 -0.01353971 0.99574930 0.99572563 86 272020
2058.20939678 -0.01215082 0.99566940 0.99564573 86 272020
2058.21078567 -0.01076193 0.99579400 0.99577032 86 272020
2058.21217456 -0.00937304 0.99591798 0.99589430 86 272020
2058.21356345 -0.00798415 0.99545583 0.99543217 86 272020
2058.21495234 -0.00659526 0.99555725 0.99553358 86 272020
2058.21634124 -0.00520636 0.99505216 0.99502850 86 272020
2058.21773013 -0.00381747 0.99570182 0.99567815 86 272020
2058.21911902 -0.00242858 0.99567807 0.99565440 86 272020
2058.22050791 -0.00103969 0.99608813 0.99606445 86 272020
2058.22189680 0.00034920 0.99598349 0.99595981 86 272020
2058.22328569 0.00173809 0.99584807 0.99582439 86 272020
2058.22467458 0.00312698 0.99589671 0.99587304 86 272020
2058.22606347 0.00451587 0.99582668 0.99580301 86 272020
2058.22745236 0.00590476 0.99559923 0.99557556 86 272020
2058.22884125 0.00729365 0.99546156 0.99543790 86 272020
2058.23023014 0.00868254 0.99572546 0.99570179 86 272020
2058.23161903 0.01007143 0.99584105 0.99581738 86 272020
2058.23300792 0.01146032 0.99656292 0.99653923 86 272020
2058.23439681 0.01284921 0.99646866 0.99644497 86 272020
2058.23578570 0.01423810 0.99691240 0.99688870 86 272020
2058.23717459 0.01562699 0.99873904 0.99871530 86 272020
2058.23856348 0.01701588 1.00108757 1.00106377 86 272020
2058.23995237 0.01840477 1.00112578 1.00110198 86 272020
2058.24134126 0.01979366 1.00430080 1.00427693 86 272020
2058.24273015 0.02118255 1.00389050 1.00386663 86 272020
2058.24411904 0.02257144 1.00187543 1.00185161 86 272020
2058.24550793 0.02396033 1.00183869 1.00181487 86 272020
2058.24689682 0.02534922 1.00108771 1.00106391 86 272020
2058.24828571 0.02673811 1.00026897 1.00024519 86 272020
2058.24967461 0.02812701 1.00050505 1.00048127 86 272020
2058.25106350 0.02951590 1.00103958 1.00101578 86 272020
2058.25245239 0.03090479 0.99997215 0.99994838 86 272020
2058.25384128 0.03229368 1.00047809 1.00045430 86 272020
2058.25523017 0.03368257 1.00041892 1.00039514 86 272020
2058.25661906 0.03507146 1.00049284 1.00046906 86 272020
2058.25800795 0.03646035 1.00092873 1.00090494 86 272020
2058.25939684 0.03784924 1.00070615 1.00068236 86 272020
2058.26078573 0.03923813 0.99997609 0.99995232 86 272020
2058.26217462 0.04062702 1.00033087 1.00030709 86 272020
2058.26356351 0.04201591 1.00007470 1.00005093 86 272020
2058.26495240 0.04340480 1.00011815 1.00009437 86 272020
2058.26634129 0.04479369 1.00054319 1.00051940 86 272020
2058.26773018 0.04618258 1.00025689 1.00023311 86 272020
2058.26911907 0.04757147 0.99972630 0.99970254 86 272020
2058.27050796 0.04896036 1.00047997 1.00045618 86 272020
2058.27189685 0.05034925 0.99985639 0.99983262 86 272020
2058.27328574 0.05173814 1.00001441 0.99999064 86 272020
2058.27467463 0.05312703 0.99924345 0.99921970 86 272020
2058.27606352 0.05451592 0.99965412 0.99963036 86 272020
2058.27745241 0.05590481 0.99950448 0.99948072 86 272020
2058.27884130 0.05729370 1.00042711 1.00040333 86 272020
2058.28023019 0.05868259 1.00088103 1.00085723 86 272020
2058.28161908 0.06007148 1.00063205 1.00060826 86 272020
2058.28300797 0.06146037 1.00058704 1.00056326 86 272020
2058.28439686 0.06284926 1.00050395 1.00048016 86 272020
2058.28578575 0.06423815 1.00057046 1.00054667 86 272020
2058.28717464 0.06562704 1.00046100 1.00043721 86 272020
2058.28856354 0.06701594 1.00030213 1.00027835 86 272020
2058.28995243 0.06840483 1.00142211 1.00139831 86 272020
2058.29134132 0.06979372 1.00015507 1.00013130 86 272020
2058.29273021 0.07118261 0.99995679 0.99993302 86 272020
2058.29411910 0.07257150 1.00046985 1.00044606 86 272020
2058.29550799 0.07396039 1.00012509 1.00010131 86 272020
2058.29689688 0.07534928 1.00005171 1.00002793 86 272020
2058.29828577 0.07673817 1.00023433 1.00021055 86 272020
2058.29967466 0.07812706 1.00053186 1.00050808 86 272020
2058.30106355 0.07951595 1.00043574 1.00041196 86 272020
2058.30245244 0.08090484 1.00057511 1.00055133 86 272020
2058.30384133 0.08229373 1.00043297 1.00040919 86 272020
2058.30523022 0.08368262 1.00042588 1.00040209 86 272020
2058.30661911 0.08507151 0.99937688 0.99935312 86 272020
2058.30800800 0.08646040 0.99984397 0.99982020 86 272020
2058.30939689 0.08784929 1.00011106 1.00008728 86 272020
2058.31078578 0.08923818 1.00018326 1.00015948 86 272020
2058.31217467 0.09062707 0.99991369 0.99988992 86 272020
2058.31356356 0.09201596 1.00020413 1.00018035 86 272020
2058.31495245 0.09340485 1.00051104 1.00048726 86 272020
2058.31634134 0.09479374 1.00040162 1.00037783 86 272020
2058.31773023 0.09618263 1.00012449 1.00010072 86 272020
2058.31911912 0.09757152 0.99991354 0.99988977 86 272020
2058.32050801 0.09896041 0.99973648 0.99971271 86 272020
2058.32189690 0.10034930 0.99937266 0.99934891 86 272020
2058.32328579 0.10173819 0.99949638 0.99947262 86 272020
2058.32467468 0.10312708 1.00024842 1.00022464 86 272020
2058.32606357 0.10451597 0.99988522 0.99986145 86 272020
2058.32745246 0.10590486 0.99966468 0.99964091 86 272020
2058.32884135 0.10729375 0.99966205 0.99963829 86 272020
2058.33023025 0.10868265 1.00011535 1.00009158 86 272020
2058.33161914 0.11007154 1.00030829 1.00028451 86 272020
2058.33300803 0.11146043 0.99963100 0.99960723 86 272020
2058.33439692 0.11284932 1.00073371 1.00070992 86 272020
2058.33578581 0.11423821 0.99960615 0.99958238 86 272020
2058.33717470 0.11562710 1.00046248 1.00043870 86 272020
2058.33856359 0.11701599 0.99985377 0.99983000 86 272020
2058.33995248 0.11840488 1.00012915 1.00010538 86 272020
2058.34134137 0.11979377 1.00008715 1.00006337 86 272020
2058.34273026 0.12118266 1.00001780 0.99999402 86 272020
2058.34411915 0.12257155 1.00033546 1.00031168 86 272020
2058.34550804 0.12396044 1.00023868 1.00021491 86 272020
2058.34689693 0.12534933 0.99962589 0.99960212 86 272020
2058.34828582 0.12673822 1.00024453 1.00022075 86 272020
2058.34967471 0.12812711 1.00055557 1.00053178 86 272020
2058.35106360 0.12951600 1.00092595 1.00090216 86 272020
2058.35245249 0.13090489 1.00125815 1.00123434 86 272020
2058.35384138 0.13229378 1.00033238 1.00030860 86 272020
2058.35523027 0.13368267 1.00048709 1.00046331 86 272020
2058.35661916 0.13507156 1.00013654 1.00011277 86 272020
2058.35800805 0.13646045 1.00014832 1.00012454 86 272020
2058.35939694 0.13784934 1.00082989 1.00080610 86 272020
2058.36078583 0.13923823 0.99989333 0.99986956 86 272020
2058.36217472 0.14062712 1.00010079 1.00007701 86 272020
2058.36356361 0.14201601 1.00056562 1.00054183 86 272020
2058.36495250 0.14340490 1.00014998 1.00012621 86 272020
2058.36634139 0.14479379 1.00030671 1.00028293 86 272020
2058.36773028 0.14618268 1.00094754 1.00092374 86 272020
2058.36911917 0.14757157 0.99991415 0.99989038 86 272020
2058.37050806 0.14896046 1.00016258 1.00013880 86 272020
2058.37189695 0.15034935 1.00011276 1.00008898 86 272020
2058.37328584 0.15173824 1.00019171 1.00016793 86 272020
2058.37467473 0.15312713 0.99995456 0.99993079 86 272020
2058.37606362 0.15451602 0.99917176 0.99914800 86 272020
2058.37745252 0.15590492 1.00025615 1.00023238 86 272020
2058.37884141 0.15729381 0.99995104 0.99992727 86 272020
2058.38023030 0.15868270 1.00036098 1.00033720 86 272020
2058.38161919 0.16007159 0.99987141 0.99984764 86 272020
2058.38300808 0.16146048 0.99972266 0.99969889 86 272020
2058.38439697 0.16284937 1.00009783 1.00007405 86 272020
2058.38578586 0.16423826 0.99928445 0.99926069 86 272020
2058.38717475 0.16562715 1.00006939 1.00004562 86 272020
2058.38856364 0.16701604 0.99949733 0.99947357 86 272020
2058.38995253 0.16840493 0.99952716 0.99950340 86 272020
2058.39134142 0.16979382 0.99945251 0.99942875 86 272020
2058.39273031 0.17118271 0.99949505 0.99947129 86 272020
2058.39411920 0.17257160 0.99937715 0.99935339 86 272020
2058.39550809 0.17396049 0.99976884 0.99974507 86 272020
2058.39689698 0.17534938 1.00002544 1.00000167 86 272020
2058.39828587 0.17673827 0.99967981 0.99965605 86 272020
2058.39967476 0.17812716 0.99967555 0.99965178 86 272020
2058.40106365 0.17951605 0.99964109 0.99961733 86 272020
2058.40245254 0.18090494 1.00027559 1.00025181 86 272020
2058.40384143 0.18229383 0.99942707 0.99940331 86 272020
2058.40523032 0.18368272 0.99982309 0.99979932 86 272020
2058.40661921 0.18507161 0.99950418 0.99948042 86 272020
2058.40800810 0.18646050 0.99980791 0.99978414 86 272020
2058.40939699 0.18784939 1.00016821 1.00014443 86 272020
2058.41078588 0.18923828 0.99961827 0.99959450 86 272020
2058.41217477 0.19062717 1.00002210 0.99999833 86 272020
2058.41356366 0.19201606 0.99912909 0.99910533 86 272020
2058.41495255 0.19340495 0.99946123 0.99943747 86 272020
2058.41634144 0.19479384 0.99988364 0.99985987 86 272020
2058.41773033 0.19618273 0.99966438 0.99964062 86 272020
2058.41911922 0.19757162 0.99922425 0.99920050 86 272020
2058.42050811 0.19896051 1.00005851 1.00003473 86 272020
2058.42189700 0.20034940 1.00046678 1.00044300 86 272020
2058.42328589 0.20173829 1.00018724 1.00016347 86 272020
2058.42467478 0.20312718 1.00006665 1.00004288 86 272020
2058.42606367 0.20451607 0.99947084 0.99944708 86 272020
2058.42745256 0.20590496 0.99939903 0.99937527 86 272020
2058.42884145 0.20729385 1.00010864 1.00008486 86 272020
2058.43023034 0.20868274 0.99895989 0.99893614 86 272020
2058.43161924 0.21007164 0.99998403 0.99996026 86 272020
2058.43300813 0.21146053 1.00040298 1.00037920 86 272020
2058.43439702 0.21284942 0.99969845 0.99967469 86 272020
2058.43578591 0.21423831 1.00017236 1.00014858 86 272020
2058.43717480 0.21562720 1.00003730 1.00001352 86 272020
2058.43856369 0.21701609 0.99976649 0.99974272 86 272020
2058.43995258 0.21840498 1.00021481 1.00019103 86 272020
2058.44134147 0.21979387 1.00015617 1.00013239 86 272020
2058.44273036 0.22118276 1.00022420 1.00020042 86 272020
2058.44411925 0.22257165 0.99979601 0.99977225 86 272020
2058.44550814 0.22396054 1.00037004 1.00034626 86 272020
2058.44689703 0.22534943 0.99996432 0.99994055 86 272020
2058.44828592 0.22673832 0.99985878 0.99983501 86 272020
2058.44967481 0.22812721 1.00010650 1.00008272 86 272020
2058.45106370 0.22951610 1.00035639 1.00033261 86 272020
2058.45245259 0.23090499 1.00010485 1.00008107 86 272020
2058.45384148 0.23229388 0.99982051 0.99979674 86 272020
2058.45523037 0.23368277 0.99995285 0.99992907 86 272020
2058.45661926 0.23507166 1.00021243 1.00018865 86 272020
2058.45800815 0.23646055 1.00018777 1.00016399 86 272020
2058.45939704 0.23784944 1.00003237 1.00000860 86 272020
2058.46078593 0.23923833 1.00055387 1.00053008 86 272020
2058.46217482 0.24062722 1.00013177 1.00010800 86 272020
2058.46356371 0.24201611 1.00053995 1.00051616 86 272020
2058.46495260 0.24340500 1.00037926 1.00035547 86 272020
2058.46634149 0.24479389 1.00012366 1.00009988 86 272020
2058.46773038 0.24618278 1.00056182 1.00053803 86 272020
2058.46911927 0.24757167 1.00024170 1.00021792 86 272020
2058.47050816 0.24896056 0.99985952 0.99983575 86 272020
