# tempo_BTJD  fluxo
3884.49985050  0.99070454
3884.50123940  0.98998511
3884.50262829  0.99051625
3884.50401718  0.98975575
3884.50540608  0.99003029
3884.50679497  0.98941851
3884.50818386  0.98948956
3884.50957276  0.98942542
3884.51096165  0.98936045
3884.51235054  0.98968560
3884.51373944  0.98870540
3884.51512833  0.98851502
3884.51651723  0.98941350
3884.51790612  0.98845339
3884.51929501  0.98914456
3884.52068391  0.98880899
3884.52207280  0.98869562
3884.52346169  0.98869383
3884.52485059  0.98795575
3884.52623948  0.98807430
3884.52762837  0.98855156
3884.52901727  0.98833942
3884.53040616  0.98814791
3884.53179506  0.98676676
3884.53318395  0.98771912
3884.53457284  0.98760855
3884.53596174  0.98714155
3884.53735063  0.98748863
3884.53873952  0.98726165
3884.54012842  0.98660403
3884.54151731  0.98750710
3884.54290620  0.98673171
3884.54429510  0.98646557
3884.54568399  0.98653442
3884.54707288  0.98627144
3884.54846178  0.98643631
3884.54985067  0.98625225
3884.55123956  0.98526508
3884.55262846  0.98586005
3884.55401735  0.98572862
3884.55540624  0.98565966
3884.55679514  0.98610449
3884.55818403  0.98538762
3884.55957292  0.98536718
3884.56096182  0.98569113
3884.56235071  0.98501140
3884.56373960  0.98518610
3884.56512850  0.98461235
3884.56651739  0.98457378
3884.56790628  0.98420125
3884.56929518  0.98434305
3884.57068407  0.98460901
3884.57207296  0.98393297
3884.57346186  0.98369795
3884.57485075  0.98360783
3884.57623964  0.98387235
3884.57762854  0.98375767
3884.57901743  0.98348325
3884.58040633  0.98345673
3884.58179522  0.98320365
3884.58318411  0.98390740
3884.58457301  0.98245442
3884.58596190  0.98293000
3884.58735079  0.98333728
3884.58873969  0.98298120
3884.59012858  0.98304570
3884.59151747  0.98305088
3884.59290637  0.98209214
3884.59429526  0.98281813
3884.59568415  0.98233044
3884.59707304  0.98216981
3884.59846194  0.98213363
3884.59985083  0.98209876
3884.60123972  0.98188084
3884.60262862  0.98100489
3884.60401751  0.98207802
3884.60540640  0.98154420
3884.60679530  0.98158717
3884.60818419  0.98210812
3884.60957308  0.98120505
3884.61096198  0.98194301
3884.61235087  0.98142195
3884.61373976  0.98116952
3884.61512866  0.98074847
3884.61651755  0.98071551
3884.61790644  0.98089325
3884.61929534  0.98117632
3884.62068423  0.98041856
3884.62207312  0.98073059
3884.62346202  0.98039579
3884.62485091  0.98000741
3884.62623980  0.97933346
3884.62762870  0.97972608
3884.62901759  0.97961074
3884.63040648  0.98002118
3884.63179538  0.98007756
3884.63318427  0.97941327
3884.63457316  0.97917581
3884.63596205  0.97931778
3884.63735095  0.97888613
3884.63873984  0.97919470
3884.64012873  0.97946024
3884.64151763  0.97880906
3884.64290652  0.97827679
3884.64429541  0.97860259
3884.64568431  0.97850090
3884.64707320  0.97832483
3884.64846209  0.97847724
3884.64985099  0.97827387
3884.65123988  0.97798395
3884.65262877  0.97842985
3884.65401766  0.97763807
3884.65540656  0.97835702
3884.65679545  0.97701073
3884.65818434  0.97767401
3884.65957324  0.97766870
3884.66096213  0.97721487
3884.66235102  0.97780120
3884.66373992  0.97746563
3884.66512881  0.97788268
3884.66651770  0.97805887
3884.66790659  0.97809696
3884.66929549  0.97878420
3884.67068438  0.97785652
3884.67207327  0.97739458
3884.67346217  0.97739613
3884.67485106  0.97728282
3884.67623995  0.97748518
3884.67762885  0.97732991
3884.67901774  0.97675020
3884.68040663  0.97744399
3884.68179552  0.97735995
3884.68318442  0.97703880
3884.68457331  0.97662485
3884.68596220  0.97778136
3884.68735110  0.97655016
3884.68873999  0.97778910
3884.69012888  0.97656506
3884.69151777  0.97645015
3884.69290667  0.97594798
3884.69429556  0.97698343
3884.69568445  0.97554320
3884.69707335  0.97612745
3884.69846224  0.97551435
3884.69985113  0.97612780
3884.70124002  0.97527349
3884.70262892  0.97535682
3884.70401781  0.97467357
3884.70540670  0.97447097
3884.70679560  0.97509432
3884.70818449  0.97442806
3884.70957338  0.97540754
3884.71096227  0.97381938
3884.71235117  0.97406960
3884.71374006  0.97455090
3884.71512895  0.97485763
3884.71651785  0.97407645
3884.71790674  0.97442937
3884.71929563  0.97366893
3884.72068452  0.97346628
3884.72207342  0.97384071
3884.72346231  0.97305053
3884.72485120  0.97389674
3884.72624010  0.97328943
3884.72762899  0.97295260
3884.72901788  0.97304368
3884.73040677  0.97301680
3884.73179567  0.97321695
3884.73318456  0.97300160
3884.73457345  0.97244596
3884.73596234  0.97220224
3884.73735124  0.97253144
3884.73874013  0.97271985
3884.74012902  0.97255576
3884.74151792  0.97267842
3884.74290681  0.97181338
3884.74429570  0.97261184
3884.74568459  0.97229391
3884.74707349  0.97225195
3884.74846238  0.97217846
3884.74985127  0.97141182
3884.75124016  0.97141784
3884.75262906  0.97180146
3884.75401795  0.97102773
3884.75540684  0.97172987
3884.75679573  0.97151464
3884.75818463  0.97436363
3884.75957352  0.97701818
3884.76096241  0.97713661
3884.76235131  0.97740614
3884.76374020  0.97525418
3884.76512909  0.97443569
3884.76651798  0.97446090
3884.76790688  0.97497773
3884.76929577  0.97363800
3884.77068466  0.97435910
3884.77207355  0.97445846
3884.77346245  0.97357839
3884.77485134  0.97364944
3884.77624023  0.97396767
3884.77762912  0.97355551
3884.77901802  0.97368139
3884.78040691  0.97339320
3884.78179580  0.97318965
3884.78318469  0.97228336
3884.78457359  0.97269118
3884.78596248  0.97274441
3884.78735137  0.97210276
3884.78874026  0.97266233
3884.79012916  0.97288239
3884.79151805  0.97222841
3884.79290694  0.97216648
3884.79429583  0.97154349
3884.79568473  0.97127110
3884.79707362  0.97153050
3884.79846251  0.97154737
3884.79985140  0.97088176
3884.80124030  0.97144246
3884.80262919  0.97072214
3884.80401808  0.97090989
3884.80540697  0.97111881
3884.80679587  0.97047859
3884.80818476  0.97008699
3884.80957365  0.97027278
3884.81096254  0.96981710
3884.81235144  0.97031730
3884.81374033  0.96952039
3884.81512922  0.96964371
3884.81651811  0.96922922
3884.81790701  0.96950287
3884.81929590  0.96951419
3884.82068479  0.96893656
3884.82207368  0.96914119
3884.82346258  0.96854597
3884.82485147  0.96873778
3884.82624036  0.96902859
3884.82762925  0.96834040
3884.82901815  0.96831763
3884.83040704  0.96897191
3884.83179593  0.96842486
3884.83318482  0.96840739
3884.83457371  0.96806663
3884.83596261  0.96831053
3884.83735150  0.96756077
3884.83874039  0.96763289
3884.84012928  0.96747130
3884.84151818  0.96757638
3884.84290707  0.96734262
3884.84429596  0.96671546
3884.84568485  0.96675438
3884.84707375  0.96705437
3884.84846264  0.96700186
3884.84985153  0.96712160
3884.85124042  0.96738845
3884.85262931  0.96671712
3884.85401821  0.96622044
3884.85540710  0.96681988
3884.85679599  0.96666205
3884.85818488  0.96622503
3884.85957378  0.96605092
3884.86096267  0.96560270
3884.86235156  0.96588266
3884.86374045  0.96547568
3884.86512935  0.96562690
3884.86651824  0.96529984
3884.86790713  0.96567851
3884.86929602  0.96548879
3884.87068491  0.96593285
3884.87207381  0.96511894
3884.87346270  0.96494651
3884.87485159  0.96533126
3884.87624048  0.96445709
3884.87762938  0.96487540
3884.87901827  0.96488559
3884.88040716  0.96495098
3884.88179605  0.96459705
3884.88318494  0.96388018
3884.88457384  0.96418548
3884.88596273  0.96355027
3884.88735162  0.96383303
3884.88874051  0.96367627
3884.89012940  0.96375263
3884.89151830  0.96394312
3884.89290719  0.96357656
3884.89429608  0.96356738
3884.89568497  0.96299833
3884.89707386  0.96371359
3884.89846276  0.96381289
3884.89985165  0.96340954
3884.90124054  0.96307218
3884.90262943  0.96271473
3884.90401833  0.96359092
3884.90540722  0.96295029
3884.90679611  0.96268076
3884.90818500  0.96265244
3884.90957389  0.96268106
3884.91096279  0.96269351
3884.91235168  0.96294260
3884.91374057  0.96258008
3884.91512946  0.96224546
3884.91651835  0.96307784
3884.91790725  0.96284336
3884.91929614  0.96276689
3884.92068503  0.96249425
3884.92207392  0.96231240
3884.92346281  0.96210808
3884.92485171  0.96170843
3884.92624060  0.96203822
3884.92762949  0.96198708
3884.92901838  0.96227682
3884.93040727  0.96201479
3884.93179617  0.96130139
3884.93318506  0.96152771
3884.93457395  0.96227759
3884.93596284  0.96142524
3884.93735173  0.96179479
3884.93874063  0.96133202
3884.94012952  0.96122444
3884.94151841  0.96132004
3884.94290730  0.96139616
3884.94429619  0.96106470
3884.94568509  0.96124661
3884.94707398  0.96145946
3884.94846287  0.96056271
3884.94985176  0.96069694
3884.95124065  0.96053684
3884.95262954  0.96076775
3884.95401844  0.96123588
3884.95540733  0.96126860
3884.95679622  0.96111786
3884.95818511  0.96063375
3884.95957400  0.96061867
3884.96096290  0.96039009
3884.96235179  0.96034002
3884.96374068  0.96029341
3884.96512957  0.95983851
3884.96651846  0.96063179
3884.96790736  0.96057361
3884.96929625  0.95947319
3884.97068514  0.96031928
3884.97207403  0.95918721
3884.97346292  0.96002710
3884.97485181  0.96021307
3884.97624071  0.95921606
3884.97762960  0.96009648
3884.97901849  0.96005166
3884.98040738  0.95976305
3884.98179627  0.96016955
3884.98318516  0.95948249
3884.98457406  0.95960373
3884.98596295  0.95864731
3884.98735184  0.95903695
3884.98874073  0.95867413
3884.99012962  0.95848030
3884.99151852  0.95899427
3884.99290741  0.95830137
3884.99429630  0.95872366
3884.99568519  0.95818818
3884.99707408  0.95910066
3884.99846297  0.95900941
3884.99985187  0.95874000
3885.00124076  0.95900786
3885.00262965  0.95823377
3885.00401854  0.95841408
3885.00540743  0.95900661
3885.00679632  0.95861554
3885.00818522  0.95818096
3885.00957411  0.95811212
3885.01096300  0.95792586
3885.01235189  0.95864505
3885.01374078  0.95795548
3885.01512967  0.95814198
3885.01651857  0.95807725
3885.01790746  0.95861155
3885.01929635  0.95760989
3885.02068524  0.95789444
3885.02207413  0.95776278
3885.02346302  0.95744485
3885.02485192  0.95802611
3885.02624081  0.95735860
3885.02762970  0.95794439
3885.02901859  0.95757341
3885.03040748  0.96864396
3885.03179637  0.96689028
3885.03318527  0.96141046
3885.03457416  0.96046746
3885.03596305  0.96010017
3885.03735194  0.95964444
3885.03874083  0.95979798
3885.04012972  0.95905501
3885.04151861  0.96000159
3885.04290751  0.96011823
3885.04429640  0.96020681
3885.04568529  0.95958471
3885.04707418  0.95932776
3885.04846307  0.95935309
3885.04985196  0.95914614
3885.05124085  0.95945263
3885.05262975  0.95875043
3885.05401864  0.95872253
3885.05540753  0.95919144
3885.05679642  0.95867938
3885.05818531  0.95788813
3885.05957420  0.95807803
3885.06096310  0.95803839
3885.06235199  0.95812631
3885.06374088  0.95812112
3885.06512977  0.95770407
3885.06651866  0.95846945
3885.06790755  0.95769352
3885.06929644  0.95803076
3885.07068534  0.95786357
3885.07207423  0.95761412
3885.07346312  0.95828539
3885.07485201  0.95766896
3885.07624090  0.95815396
3885.07762979  0.95755965
3885.07901868  0.95787698
3885.08040758  0.95818192
3885.08179647  0.95746058
3885.08318536  0.95706445
3885.08457425  0.95677012
3885.08596314  0.95724159
3885.08735203  0.95700639
3885.08874092  0.95744652
3885.09012982  0.95629805
3885.09151871  0.95706284
3885.09290760  0.95633811
3885.09429649  0.95703954
3885.09568538  0.95654202
3885.09707427  0.95576543
3885.09846316  0.95558470
3885.09985205  0.95602328
3885.10124095  0.95591748
3885.10262984  0.95572168
3885.10401873  0.95644158
3885.10540762  0.95600796
3885.10679651  0.95673704
3885.10818540  0.95594114
3885.10957429  0.95628834
3885.11096318  0.95517361
3885.11235208  0.95539075
3885.11374097  0.95524865
3885.11512986  0.95622498
3885.11651875  0.95561397
3885.11790764  0.95583546
3885.11929653  0.95651037
3885.12068542  0.95511991
3885.12207431  0.95557457
3885.12346321  0.95513368
3885.12485210  0.95452446
3885.12624099  0.95510072
3885.12762988  0.95525742
3885.12901877  0.95541060
3885.13040766  0.95502645
3885.13179655  0.95461547
3885.13318544  0.95467621
3885.13457434  0.95432365
3885.13596323  0.95496517
3885.13735212  0.95536143
3885.13874101  0.95452601
3885.14012990  0.95504051
3885.14151879  0.95479500
3885.14290768  0.95434797
3885.14429657  0.95428735
3885.14568546  0.95469332
3885.14707436  0.95490211
3885.14846325  0.95442134
3885.14985214  0.95497203
3885.15124103  0.95473427
3885.15262992  0.95471048
3885.15401881  0.95409775
3885.15540770  0.95449948
3885.15679659  0.95445871
3885.15818548  0.95509714
3885.15957438  0.95429325
3885.16096327  0.95497215
3885.16235216  0.95443100
3885.16374105  0.95408839
3885.16512994  0.95407265
3885.16651883  0.95399940
3885.16790772  0.95392543
3885.16929661  0.95379293
3885.17068550  0.95416248
3885.17207440  0.95387948
3885.17346329  0.95435315
3885.17485218  0.95406741
3885.17624107  0.95375586
3885.17762996  0.95440382
3885.17901885  0.95315182
3885.18040774  0.95459825
3885.18179663  0.95354295
3885.18318552  0.95429331
3885.18457441  0.95364648
3885.18596331  0.95300120
3885.18735220  0.95340985
3885.18874109  0.95304281
3885.19012998  0.95339417
3885.19151887  0.95360178
3885.19290776  0.95397043
3885.19429665  0.95320201
3885.19568554  0.95305425
3885.19707443  0.95361108
3885.19846332  0.95285988
3885.19985222  0.95340770
3885.20124111  0.95319182
3885.20263000  0.95346421
3885.20401889  0.95305216
3885.20540778  0.95285624
3885.20679667  0.95336056
3885.20818556  0.95371187
3885.20957445  0.95331359
3885.21096334  0.95345789
3885.21235223  0.95380867
3885.21374112  0.95351917
3885.21513002  0.95325685
3885.21651891  0.95293146
3885.21790780  0.95312542
3885.21929669  0.95428169
3885.22068558  0.95364493
3885.22207447  0.95296866
3885.22346336  0.95360231
3885.22485225  0.95363086
3885.22624114  0.95285058
3885.22763003  0.95306593
3885.22901892  0.95299113
3885.23040781  0.95444340
3885.23179671  0.95378017
3885.23318560  0.95289940
3885.23457449  0.95310354
3885.23596338  0.95320857
3885.23735227  0.95354939
3885.23874116  0.95348090
3885.24013005  0.95324153
3885.24151894  0.95326132
3885.24290783  0.95256162
3885.24429672  0.95301032
3885.24568561  0.95264733
3885.24707450  0.95188558
3885.24846339  0.95310575
3885.24985229  0.95264578
3885.25124118  0.95269692
3885.25263007  0.95251089
3885.25401896  0.95230305
3885.25540785  0.95268071
3885.25679674  0.95309091
3885.25818563  0.95263112
3885.25957452  0.95245218
3885.26096341  0.95220625
3885.26235230  0.95200300
3885.26374119  0.95186269
3885.26513008  0.95209551
3885.26651897  0.95242006
3885.26790786  0.95206672
3885.26929676  0.95220804
3885.27068565  0.95267254
3885.27207454  0.95234895
3885.27346343  0.95176804
3885.27485232  0.95228451
3885.27624121  0.95194364
3885.27763010  0.95243585
3885.27901899  0.95206487
3885.28040788  0.95267117
3885.28179677  0.95232993
3885.28318566  0.95260113
3885.28457455  0.95254672
3885.28596344  0.95201480
3885.28735233  0.95203412
3885.28874122  0.95216995
3885.29013011  0.95240319
3885.29151901  0.95196152
3885.29290790  0.95205110
3885.29429679  0.95192873
3885.29568568  0.95202667
3885.29707457  0.95195031
3885.29846346  0.95237011
3885.29985235  0.95189548
3885.30124124  0.95152146
3885.30263013  0.95215499
3885.30401902  0.95231915
3885.30540791  0.95257825
3885.30679680  0.95289975
3885.30818569  0.95236135
3885.30957458  0.95225537
3885.31096347  0.95186180
3885.31235236  0.95224392
3885.31374125  0.95194894
3885.31513014  0.95161641
3885.31651903  0.95198292
3885.31790793  0.95197570
3885.31929682  0.95209652
3885.32068571  0.95179367
3885.32207460  0.95201880
3885.32346349  0.95229077
3885.32485238  0.95235646
3885.32624127  0.95221829
3885.32763016  0.95291471
3885.32901905  0.95186269
3885.33040794  0.95166534
3885.33179683  0.95237404
3885.33318572  0.95205688
3885.33457461  0.95245093
3885.33596350  0.95155901
3885.33735239  0.95195043
3885.33874128  0.95291549
3885.34013017  0.95229197
3885.34151906  0.95230705
3885.34290795  0.95194888
3885.34429684  0.95242786
3885.34568573  0.95213926
3885.34707462  0.95346344
3885.34846351  0.95235491
3885.34985240  0.95371622
3885.35124130  0.95221680
3885.35263019  0.95283371
3885.35401908  0.95241773
3885.35540797  0.95261067
3885.35679686  0.95227498
3885.35818575  0.95313030
3885.35957464  0.95227909
3885.36096353  0.95255429
3885.36235242  0.95236057
3885.36374131  0.95216632
3885.36513020  0.95200533
3885.36651909  0.95214432
3885.36790798  0.95207971
3885.36929687  0.95246845
3885.37068576  0.95224500
3885.37207465  0.95230353
3885.37346354  0.95236766
3885.37485243  0.95208740
3885.37624132  0.95224816
3885.37763021  0.95273066
3885.37901910  0.95198596
3885.38040799  0.95234758
3885.38179688  0.95246923
3885.38318577  0.95259428
3885.38457466  0.95200658
3885.38596355  0.95217866
3885.38735244  0.95231849
3885.38874133  0.95168865
3885.39013022  0.95173872
3885.39151911  0.95202655
3885.39290800  0.95193422
3885.39429689  0.95231152
3885.39568578  0.95223194
3885.39707467  0.95199245
3885.39846356  0.95234448
3885.39985245  0.95263422
3885.40124134  0.95239979
3885.40263023  0.95318538
3885.40401912  0.95241964
3885.40540801  0.95247638
3885.40679691  0.95217532
3885.40818580  0.95245385
3885.40957469  0.95239955
3885.41096358  0.95188212
