# tempo_BTJD  residuo_normalizado
3902.95374350  1.00085484
3902.95513235  1.00048884
3902.95652119  1.00043383
3902.95791004  0.99993134
3902.95929888  1.00045112
3902.96068773  1.00006422
3902.96207657  1.00058554
3902.96346542  1.00051427
3902.96485427  1.00038201
3902.96624311  1.00027993
3902.96763196  0.99989048
3902.96902080  0.99992870
3902.97040965  1.00008700
3902.97179849  1.00070670
3902.97318734  0.99974757
3902.97457618  1.00019009
3902.97596503  1.00030581
3902.97735387  1.00021538
3902.97874272  1.00053397
3902.98013156  1.00029440
3902.98152041  0.99993284
3902.98290925  1.00038451
3902.98429810  0.99993441
3902.98568694  0.99998908
3902.98707579  1.00032347
3902.98846464  1.00023333
3902.98985348  1.00031819
3902.99124233  1.00018614
3902.99263117  1.00021417
3902.99402002  0.99986232
3902.99540886  0.99991239
3902.99679771  1.00046105
3902.99818655  1.00032974
3902.99957540  1.00050453
3903.00096424  1.00020984
3903.00235309  0.99987215
3903.00374193  0.99980341
3903.00513078  1.00013655
3903.00651962  1.00014927
3903.00790847  1.00025146
3903.00929731  0.99969116
3903.01068616  0.99993273
3903.01207500  1.00031828
3903.01346385  0.99990338
3903.01485269  0.99962651
3903.01624154  1.00046305
3903.01763039  0.99998977
3903.01901923  1.00002754
3903.02040808  0.99999317
3903.02179692  0.99989896
3903.02318577  1.00024848
3903.02457461  1.00032509
3903.02596346  1.00011817
3903.02735230  1.00021056
3903.02874115  1.00028896
3903.03012999  1.00045005
3903.03151884  1.00173285
3903.03290768  1.00110852
3903.03429653  1.00156635
3903.03568537  1.00106624
3903.03707422  1.00177597
3903.03846306  1.00092993
3903.03985191  1.00132057
3903.04124075  1.00134074
3903.04262960  1.00111199
3903.04401844  1.00117685
3903.04540729  1.00156580
3903.04679613  1.00111740
3903.04818498  1.00170528
3903.04957382  1.00182308
3903.05096267  1.00114075
3903.05235151  1.00126754
3903.05374036  1.00113215
3903.05512920  1.00083538
3903.05651805  1.00115754
3903.05790689  1.00103153
3903.05929574  1.00113170
3903.06068458  1.00116963
3903.06207343  1.00032656
3903.06346227  1.00038738
3903.06485112  1.00100474
3903.06623996  1.00120877
3903.06762881  1.00099944
3903.06901765  1.00090493
3903.07040650  1.00120714
3903.07179534  1.00110632
3903.07318419  1.00110515
3903.07457303  1.00092745
3903.07596188  1.00126759
3903.07735072  1.00081816
3903.07873957  1.00092572
3903.08012841  1.00060045
3903.08151726  1.00070689
3903.08290610  1.00103742
3903.08429495  1.00125039
3903.08568379  1.00089961
3903.08707264  1.00061637
3903.08846148  1.00096755
3903.08985033  1.00114198
3903.09123917  1.00110480
3903.09262802  1.00067807
3903.09401686  1.00062865
3903.09540571  1.00070034
3903.09679455  1.00108031
3903.09818340  1.00155639
3903.09957224  1.00100349
3903.10096109  1.00072400
3903.10234993  1.00051281
3903.10373878  1.00119223
3903.10512762  1.00120093
3903.10651647  1.00119705
3903.10790531  1.00124536
3903.10929416  1.00080877
3903.11068300  1.00083391
3903.11207185  1.00109254
3903.11346069  1.00103611
3903.11484953  1.00051409
3903.11623838  1.00073528
3903.11762722  1.00084408
3903.11901607  1.00023578
3903.12040491  1.00009007
3903.12179376  0.99971028
3903.12318260  0.99954555
3903.12457145  0.99910670
3903.12596029  0.99897836
3903.12734914  0.99897331
3903.12873798  0.99895358
3903.13012683  0.99896421
3903.13151567  0.99864667
3903.13290452  0.99842941
3903.13429336  0.99877665
3903.13568221  0.99822706
3903.13707105  0.99859234
3903.13845990  0.99776862
3903.13984874  0.99799774
3903.14123759  0.99812385
3903.14262643  0.99883324
3903.14401528  0.99902275
3903.14540412  0.99939733
3903.14679296  0.99926725
3903.14818181  0.99988639
3903.14957065  0.99973773
3903.15095950  0.99919411
3903.15234834  0.99891354
3903.15373719  0.99929122
3903.15512603  0.99833960
3903.15651488  0.99797357
3903.15790372  0.99783916
3903.15929257  0.99749985
3903.16068141  0.99792237
3903.16207026  0.99842040
3903.16345910  0.99792181
3903.16484795  0.99784131
3903.16623679  0.99823230
3903.16762563  0.99785452
3903.16901448  0.99798899
3903.17040332  0.99819713
3903.17179217  0.99857395
3903.17318101  0.99809566
3903.17456986  0.99726853
3903.17595870  0.99788191
3903.17734755  0.99791454
3903.17873639  0.99774054
3903.18012524  0.99871222
3903.18151408  0.99824473
3903.18290293  0.99802677
3903.18429177  0.99828619
3903.18568062  0.99854224
3903.18706946  0.99845751
3903.18845830  0.99836734
3903.18984715  1.00088731
3903.19123599  1.00335694
3903.19262484  1.00311526
3903.19401368  1.00351480
3903.19540253  1.00292612
3903.19679137  1.00287983
3903.19818022  1.00228825
3903.19956906  1.00163174
3903.20095791  1.00180622
3903.20234675  1.00205724
3903.20373559  1.00155310
3903.20512444  1.00132061
3903.20651328  1.00167841
3903.20790213  1.00124441
3903.20929097  1.00047365
3903.21067982  1.00101784
3903.21206866  1.00057404
3903.21345751  1.00056832
3903.21484635  1.00097589
3903.21623519  1.00012193
3903.21762404  1.00010150
3903.21901288  0.99987611
3903.22040173  1.00035265
3903.22179057  1.00067301
3903.22317942  0.99984694
3903.22456826  0.99980600
3903.22595711  1.00020282
3903.22734595  1.00015870
3903.22873480  0.99959055
3903.23012364  0.99966585
3903.23151248  0.99951070
3903.23290133  0.99892599
3903.23429017  0.99905730
3903.23567902  0.99913034
3903.23706786  0.99919272
3903.23845671  0.99948088
3903.23984555  0.99935608
3903.24123440  0.99940647
3903.24262324  0.99874864
3903.24401208  0.99922176
3903.24540093  0.99931768
3903.24678977  0.99881443
3903.24817862  0.99883378
3903.24956746  0.99906962
3903.25095631  0.99911457
3903.25234515  0.99894875
3903.25373399  0.99900358
3903.25512284  0.99943842
3903.25651168  1.00031037
3903.25790053  1.00023133
3903.25928937  1.00099796
3903.26067822  1.00158463
3903.26206706  1.00105415
3903.26345590  1.00172789
3903.26484475  1.00140654
3903.26623359  1.00219459
3903.26762244  1.00080061
3903.26901128  1.00052189
3903.27040013  1.00106541
3903.27178897  1.00074834
3903.27317781  1.00061892
3903.27456666  1.00097319
3903.27595550  1.00098728
3903.27734435  1.00078556
3903.27873319  1.00076914
3903.28012204  1.00073817
3903.28151088  1.00069286
3903.28289972  0.99994122
3903.28428857  1.00132380
3903.28567741  1.00053532
3903.28706626  1.00019069
3903.28845510  1.00047651
3903.28984395  1.00017801
3903.29123279  1.00075564
3903.29262163  1.00060342
3903.29401048  1.00082054
3903.29539932  1.00034804
3903.29678817  1.00019225
3903.29817701  1.00029181
3903.29956586  1.00043778
3903.30095470  1.00036651
3903.30234354  1.00005693
3903.30373239  1.00024169
3903.30512123  1.00063444
3903.30651008  1.00037454
3903.30789892  1.00018057
3903.30928777  0.99944227
3903.31067661  1.00011428
3903.31206545  1.00015045
3903.31345430  1.00069937
3903.31484314  1.00054700
3903.31623199  1.00066445
3903.31762083  1.00058878
3903.31900967  1.00039210
3903.32039852  1.00019429
3903.32178736  1.00031858
3903.32317621  1.00032888
3903.32456505  1.00024900
3903.32595389  1.00024659
3903.32734274  0.99996682
3903.32873158  1.00042028
3903.33012043  1.00033670
3903.33150927  1.00008253
3903.33289812  0.99978333
3903.33428696  0.99983309
3903.33567580  1.00036393
3903.33706465  0.99979772
3903.33845349  1.00082544
3903.33984234  0.99988712
3903.34123118  1.00000354
3903.34262002  1.00016282
3903.34400887  0.99981083
3903.34539771  1.00019798
3903.34678656  0.99917791
3903.34817540  1.00032877
3903.34956424  1.00029675
3903.35095309  1.00034273
3903.35234193  0.99985634
3903.35373078  1.00013183
3903.35511962  1.00004120
3903.35650846  1.00006453
3903.35789731  1.00033876
3903.35928615  1.00070476
3903.36067500  1.00040161
3903.36206384  1.00031813
3903.36345268  1.00027899
3903.36484153  0.99994835
3903.36623037  0.99995882
3903.36761922  1.00014442
3903.36900806  1.00086324
3903.37039690  1.00039771
3903.37178575  1.00027912
3903.37317459  0.99988722
3903.37456344  0.99995917
3903.37595228  1.00029987
3903.37734112  0.99994156
3903.37872997  1.00056373
3903.38011881  1.00023426
3903.38150766  1.00003520
3903.38289650  1.00011094
3903.38428534  1.00017336
3903.38567419  0.99993855
3903.38706303  0.99983141
3903.38845188  1.00021340
3903.38984072  1.00018776
3903.39122956  0.99958342
3903.39261841  0.99985800
3903.39400725  1.00039440
3903.39539609  1.00022847
3903.39678494  1.00081900
3903.39817378  0.99984423
3903.39956263  1.00029779
3903.40095147  0.99985937
3903.40234031  1.00000789
3903.40372916  1.00028436
3903.40511800  1.00068339
3903.40650685  1.00027967
3903.40789569  0.99997984
3903.40928453  1.00031907
3903.41067338  0.99993368
3903.41206222  1.00033437
3903.41345106  1.00035263
3903.41483991  0.99995245
3903.41622875  1.00026961
3903.41761760  0.99988414
3903.41900644  0.99966911
3903.42039528  1.00065963
3903.42178413  0.99982066
3903.42317297  1.00064439
3903.42456182  1.00022011
3903.42595066  1.00000665
3903.42733950  1.00017593
3903.42872835  1.00000247
3903.43011719  1.00034751
3903.43150603  1.00077177
3903.43289488  0.99995516
3903.43428372  1.00012801
3903.43567257  0.99996006
3903.43706141  0.99992841
3903.43845025  0.99994872
3903.43983910  0.99965570
3903.44122794  1.00040909
3903.44261678  0.99991053
3903.44400563  1.00033959
3903.44539447  1.00073764
3903.44678332  0.99982158
3903.44817216  1.00068771
3903.44956100  1.00035458
3903.45094985  1.00048494
3903.45233869  1.00038433
3903.45372753  1.00005154
3903.45511638  1.00020087
3903.45650522  1.00026526
3903.45789406  1.00002190
3903.45928291  1.00081498
3903.46067175  0.99993340
3903.46206060  0.99953695
3903.46344944  0.99996704
3903.46483828  1.00027185
3903.46622713  0.99955004
3903.46761597  1.00047887
3903.46900481  0.99976739
3903.47039366  0.99999866
3903.47178250  0.99971349
3903.47317134  1.00041732
3903.47456019  1.00000422
3903.47594903  1.00011380
3903.47733788  1.00037238
3903.47872672  1.00017484
3903.48011556  1.00067509
3903.48150441  0.99974710
3903.48289325  1.00031479
3903.48428209  0.99976962
3903.48567094  0.99991429
3903.48705978  1.00036147
3903.48844862  0.99994666
3903.48983747  1.00011323
3903.49122631  1.00000662
3903.49261515  1.00057325
3903.49400400  1.00032291
3903.49539284  0.99996040
3903.49678169  0.99990850
3903.49817053  0.99993398
3903.49955937  0.99999121
3903.50094822  1.00027103
3903.50233706  1.00034384
3903.50372590  1.00019552
3903.50511475  1.00021975
3903.50650359  1.00009659
3903.50789243  1.00002492
3903.50928128  1.00012330
3903.51067012  1.00042489
3903.51205896  1.00011987
3903.51344781  0.99996397
3903.51483665  1.00016533
3903.51622549  0.99977501
3903.51761434  1.00038969
3903.51900318  1.00042465
3903.52039203  1.00012163
3903.52178087  1.00028798
3903.52316971  0.99997580
3903.52455856  0.99992011
3903.52594740  0.99971894
3903.52733624  0.99990275
3903.52872509  1.00007792
3903.53011393  1.00065661
3903.53150277  1.00034977
3903.53289162  0.99966738
3903.53428046  1.00020598
3903.53566930  0.99965628
3903.53705815  1.00022280
3903.53844699  1.00044769
3903.53983583  0.99960303
3903.54122468  0.99959633
3903.54261352  0.99977555
3903.54400236  1.00035925
3903.54539121  0.99991957
3903.54678005  0.99976713
3903.54816889  0.99980988
3903.54955774  0.99990515
3903.55094658  0.99997303
3903.55233542  1.00003215
3903.55372427  0.99996481
3903.55511311  0.99967390
3903.55650195  1.00029766
3903.55789080  1.00052984
3903.55927964  1.00071635
3903.56066848  1.00082570
3903.56205733  1.00017622
3903.56344617  1.00037868
3903.56483501  1.00045265
3903.56622386  1.00066856
3903.56761270  1.00040954
3903.56900154  1.00195686
3903.57039039  1.00238973
3903.57177923  1.00183116
3903.57316807  1.00148661
3903.57455692  1.00179201
3903.57594576  1.00171991
3903.57733460  1.00136978
3903.57872345  1.00182946
3903.58011229  1.00135238
3903.58150113  1.00078147
3903.58288998  1.00108327
3903.58427882  1.00064454
3903.58566766  1.00057292
3903.58705651  1.00114649
3903.58844535  1.00063092
3903.58983419  1.00068885
3903.59122304  1.00044690
3903.59261188  1.00017954
3903.59400072  0.99988352
3903.59538957  1.00025183
3903.59677841  1.00092131
3903.59816725  1.00027543
3903.59955609  1.00022014
3903.60094494  1.00078168
3903.60233378  1.00071520
3903.60372262  1.00010543
3903.60511147  0.99982626
3903.60650031  1.00048026
3903.60788915  1.00065293
3903.60927800  1.00021590
3903.61066684  0.99982640
3903.61205568  0.99984598
3903.61344453  1.00035586
3903.61483337  0.99995555
3903.61622221  0.99946431
3903.61761106  1.00034449
3903.61899990  1.00000182
3903.62038874  0.99980633
3903.62177759  1.00046566
3903.62316643  1.00073255
3903.62455527  1.00057116
3903.62594411  1.00006803
3903.62733296  1.00004327
3903.62872180  0.99998822
3903.63011064  0.99994200
3903.63149949  0.99961566
3903.63288833  0.99991649
3903.63427717  1.00008464
3903.63566602  1.00007306
3903.63705486  1.00053264
3903.63844370  0.99964658
3903.63983255  0.99997963
3903.64122139  0.99953240
3903.64261023  1.00004134
3903.64399907  1.00004429
3903.64538792  1.00028256
3903.64677676  0.99943291
3903.64816560  1.00079958
3903.64955445  1.00171371
3903.65094329  1.00052277
3903.65233213  1.00031235
3903.65372098  1.00027815
3903.65510982  1.00017793
3903.65649866  1.00075222
3903.65788750  1.00052279
3903.65927635  1.00038777
3903.66066519  0.99993688
3903.66205403  0.99963568
3903.66344288  1.00022331
3903.66483172  1.00018413
3903.66622056  1.00053034
3903.66760941  0.99968768
3903.66899825  1.00007533
3903.67038709  1.00032616
3903.67177593  1.00045730
3903.67316478  1.00028001
3903.67455362  0.99954145
3903.67594246  0.99977532
3903.67733131  0.99997712
3903.67872015  1.00014768
3903.68010899  1.00001435
3903.68149783  0.99979851
3903.68288668  0.99975471
3903.68427552  0.99921603
3903.68566436  1.00032650
3903.68705321  0.99956859
3903.68844205  0.99958629
3903.68983089  0.99954098
3903.69121974  0.99984523
3903.69260858  0.99982351
3903.69399742  1.00011751
3903.69538626  0.99981724
3903.69677511  0.99984836
3903.69816395  0.99975247
3903.69955279  1.00037963
3903.70094164  0.99940393
3903.70233048  0.99996462
3903.70371932  0.99961434
3903.70510816  0.99944953
3903.70649701  1.00025655
3903.70788585  0.99959521
3903.70927469  0.99999115
3903.71066353  1.00009062
3903.71205238  0.99975512
3903.71344122  1.00046340
3903.71483006  0.99894577
3903.71621891  0.99948559
3903.71760775  0.99940788
3903.71899659  1.00006267
3903.72038543  0.99977280
3903.72177428  0.99959054
3903.72316312  0.99962569
3903.72455196  0.99944991
3903.72594081  0.99969283
3903.72732965  0.99949112
3903.72871849  1.00009563
3903.73010733  0.99960743
3903.73149618  1.00004248
3903.73288502  0.99978348
3903.73427386  1.00013322
3903.73566270  0.99964985
3903.73705155  0.99933140
3903.73844039  1.00024509
3903.73982923  1.00065943
3903.74121808  1.00082584
3903.74260692  1.00021008
3903.74399576  1.00048903
3903.74538460  1.00010458
3903.74677345  1.00087126
3903.74816229  1.00068463
3903.74955113  1.00057107
3903.75093997  1.00044747
3903.75232882  0.99996318
3903.75371766  1.00007791
3903.75510650  0.99985276
3903.75649534  1.00022221
3903.75788419  1.00409255
3903.75927303  1.00364951
3903.76066187  1.00324952
3903.76205072  1.00180197
3903.76343956  1.00231708
3903.76482840  1.00205083
3903.76621724  1.00198719
3903.76760609  1.00107561
3903.76899493  1.00113330
3903.77038377  1.00120057
3903.77177261  1.00062470
3903.77316146  1.00037160
3903.77455030  1.00087486
3903.77593914  0.99998797
3903.77732798  1.00074463
3903.77871683  1.00040752
3903.78010567  1.00002400
3903.78149451  1.00036653
3903.78288335  1.00021849
3903.78427220  0.99985098
3903.78566104  0.99965724
3903.78704988  1.00017414
3903.78843873  1.00017090
3903.78982757  0.99950144
3903.79121641  0.99968713
3903.79260525  1.00015015
3903.79399410  1.00000071
3903.79538294  0.99985447
3903.79677178  1.00011577
3903.79816062  1.00018772
3903.79954947  0.99958978
3903.80093831  0.99998918
3903.80232715  0.99967847
3903.80371599  0.99980458
3903.80510484  0.99964955
3903.80649368  1.00179470
3903.80927136  1.00290473
3903.81066021  1.00228955
3903.81204905  1.00151258
3903.81343789  1.00159337
3903.81482673  1.00087887
3903.81621558  1.00023614
3903.81760442  1.00126474
3903.81899326  1.00047638
3903.82038210  0.99992210
3903.82177094  1.00103200
3903.82315979  1.00085030
3903.82454863  1.00073164
3903.82593747  1.00067723
3903.82732631  1.00059346
3903.82871516  1.00037552
3903.83010400  1.00036603
3903.83149284  1.00061658
3903.83288168  1.00029337
3903.83427053  0.99944285
3903.83565937  1.00032285
3903.83704821  0.99995770
3903.83843705  0.99988254
3903.83982590  0.99996899
3903.84121474  1.00003096
3903.84260358  0.99975316
3903.84399242  0.99973620
3903.84538127  1.00024059
3903.84677011  1.00032335
3903.84815895  0.99993629
3903.84954779  1.00055406
3903.85093663  0.99940149
3903.85232548  0.99982996
3903.85371432  1.00008824
3903.85510316  1.00037861
3903.85649200  0.99960063
3903.85788085  1.00005716
3903.85926969  0.99987372
3903.86065853  1.00039428
3903.86204737  1.00000910
3903.86343622  1.00070721
3903.86482506  1.00037967
3903.86621390  1.00015534
3903.86760274  1.00006235
3903.86899158  1.00017870
3903.87038043  1.00075075
3903.87176927  1.00030366
3903.87315811  1.00100114
3903.87454695  1.00022728
3903.87593580  1.00010041
3903.87732464  1.00020222
3903.87871348  0.99933194
3903.88010232  0.99955290
3903.88149117  0.99970719
3903.88288001  1.00031292
3903.88426885  1.00111494
3903.88565769  1.00068898
3903.88704653  1.00095019
3903.88843538  1.00015306
3903.88982422  1.00043331
3903.89121306  1.00016728
3903.89260190  1.00092404
3903.89399075  0.99969214
3903.89537959  0.99992990
3903.89676843  1.00007775
3903.89815727  1.00003443
3903.89954611  0.99978400
3903.90093496  1.00045335
3903.90232380  1.00032893
3903.90371264  0.99994389
3903.90510148  0.99995774
3903.90649032  1.00004411
3903.90787917  0.99987303
3903.90926801  0.99989715
3903.91065685  0.99967968
3903.91204569  0.99993253
3903.91343454  0.99963624
3903.91482338  1.00019954
3903.91621222  0.99994977
3903.91760106  0.99935814
3903.91898990  0.99992186
3903.92037875  0.99993400
3903.92176759  0.99976999
3903.92315643  0.99975329
3903.92454527  0.99994685
3903.92593411  0.99974093
3903.92732296  1.00039481
3903.92871180  0.99959393
3903.93010064  1.00018439
3903.93148948  1.00009959
3903.93287832  0.99988686
3903.93426717  1.00001540
3903.93565601  1.00028016
3903.93704485  1.00032835
3903.93843369  1.00017189
3903.93982253  0.99975029
3903.94121138  0.99938202
3903.94260022  0.99964785
3903.94398906  0.99995846
3903.94537790  0.99997929
3903.94676675  1.00021482
3903.94815559  0.99945443
3903.94954443  0.99960651
3903.95093327  0.99997059
3903.95232211  0.99979077
3903.95371095  0.99955633
3903.95509980  1.00023358
3903.95648864  0.99944138
3903.95787748  0.99968022
3903.95926632  1.00052026
3903.96065516  0.99940014
3903.96204401  0.99977323
3903.96343285  0.99962753
3903.96482169  0.99973366
3903.96621053  0.99992689
3903.96759937  0.99987463
3903.96898822  1.00054229
3903.97037706  1.00015466
3903.97176590  0.99979017
3903.97315474  0.99975205
3903.97454358  1.00083705
3903.97593243  0.99998801
3903.97732127  1.00001932
3903.97871011  0.99984163
3903.98009895  0.99991822
3903.98148779  0.99972785
3903.98287664  1.00048891
3903.98426548  1.00040908
3903.98565432  0.99983145
3903.98704316  0.99994436
3903.98843200  0.99990515
3903.98982085  0.99966063
3903.99120969  0.99981772
3903.99259853  1.00032232
3903.99398737  0.99945346
3903.99537621  0.99970361
3903.99676505  1.00029254
3903.99815390  0.99987971
3903.99954274  0.99986184
3904.00093158  0.99980591
3904.00232042  1.00012568
3904.00370926  0.99993973
3904.00509811  0.99927031
3904.00648695  0.99948690
3904.00787579  1.00010068
3904.00926463  1.00031464
3904.01065347  1.00004893
3904.01204231  1.00007892
3904.01343116  0.99966774
3904.01482000  0.99960597
3904.01620884  0.99973579
3904.01759768  0.99973047
3904.01898652  1.00024002
3904.02037537  1.00020724
3904.02176421  1.00029667
3904.02315305  0.99999812
3904.02454189  1.00056477
3904.02593073  1.00000488
3904.02731957  1.00000673
3904.02870842  0.99984102
3904.03009726  1.00005732
3904.03148610  0.99951786
3904.03287494  0.99970354
3904.03426378  0.99963448
3904.03565262  0.99946270
3904.03704147  1.00029939
3904.03843031  0.99946473
3904.03981915  0.99898442
3904.04120799  0.99934299
3904.04259683  0.99939684
3904.04398567  0.99950553
3904.04537452  1.00019108
3904.04676336  0.99999953
3904.04815220  0.99995628
3904.04954104  1.00050513
3904.05092988  0.99975585
3904.05231872  0.99939815
3904.05370757  0.99964789
3904.05509641  0.99972838
3904.05648525  1.00042168
3904.05787409  0.99997644
3904.05926293  1.00033542
3904.06065177  1.00010279
3904.06204062  0.99972539
3904.06342946  1.00015794
3904.06481830  0.99986705
3904.06620714  0.99950699
3904.06759598  1.00009441
3904.06898482  1.00040795
3904.07037367  1.00024521
3904.07176251  1.00032489
3904.07315135  1.00026205
3904.07454019  0.99987436
3904.07592903  1.00030409
3904.07731787  1.00059295
3904.07870671  0.99959668
3904.08009556  1.00004004
3904.08148440  0.99923326
3904.08287324  1.00002181
3904.08426208  0.99950431
3904.08565092  0.99970683
3904.08703976  0.99964071
3904.08842861  0.99919015
3904.08981745  0.99935773
3904.09120629  0.99910502
3904.09259513  1.00021126
3904.09398397  0.99950308
3904.09537281  0.99970964
3904.09676165  1.00013699
3904.09815050  0.99950694
3904.09953934  0.99984029
3904.10092818  0.99972259
3904.10231702  0.99979517
3904.10370586  0.99928573
3904.10509470  0.99959078
3904.10648355  1.00003566
3904.10787239  1.00012333
3904.10926123  0.99971482
3904.11065007  1.00029318
3904.11203891  1.00023947
3904.11342775  0.99998752
3904.11481659  1.00022884
3904.11620544  1.00001937
3904.11759428  0.99976379
3904.11898312  1.00016152
3904.12037196  0.99994296
3904.12176080  1.00025800
3904.12314964  0.99992956
3904.12453848  0.99939523
3904.12592733  0.99993593
3904.12731617  1.00023918
3904.12870501  1.00009741
3904.13009385  1.00028260
3904.13148269  0.99920669
3904.13287153  0.99964112
3904.13426037  0.99998195
3904.13564922  0.99971994
3904.13703806  1.00014643
3904.13842690  0.99982494
3904.13981574  0.99978063
3904.14120458  1.00007846
3904.14259342  1.00026442
3904.14398226  0.99936916
3904.14537110  1.00018196
3904.14675995  1.00012434
3904.14814879  1.00069885
3904.14953763  0.99963804
3904.15092647  0.99947213
3904.15231531  0.99985114
3904.15370415  0.99987896
3904.15509299  0.99912746
3904.15648184  0.99913005
3904.15787068  0.99979264
3904.15925952  0.99960904
3904.16064836  0.99955970
3904.16203720  0.99972415
3904.16342604  0.99927519
3904.16481488  0.99983286
3904.16620372  1.00007939
3904.16759257  0.99971028
3904.16898141  1.00037054
3904.17037025  0.99939682
3904.17175909  1.00007270
3904.17314793  0.99980544
3904.17453677  0.99996024
3904.17592561  0.99970333
3904.17731445  0.99931480
3904.17870330  0.99906309
3904.18009214  0.99975365
3904.18148098  0.99993831
3904.18286982  0.99941546
3904.18425866  1.00013072
3904.18564750  0.99984072
3904.18703634  0.99988043
3904.18842518  0.99920899
3904.18981403  0.99974717
3904.19120287  0.99962845
3904.19259171  1.00052682
3904.19398055  0.99996429
3904.19536939  1.00061443
3904.19675823  0.99994532
3904.19814707  1.00021451
3904.19953591  1.00076759
3904.20092475  1.00004443
3904.20231360  1.00003664
3904.20370244  1.00086335
3904.20509128  1.00048632
3904.20648012  1.00013890
3904.20786896  1.00004496
3904.20925780  1.00037154
3904.21064664  1.00035175
3904.21203548  1.00012267
3904.21342432  0.99977605
3904.21481317  1.00054433
3904.21620201  0.99959047
3904.21759085  1.00014245
3904.21897969  0.99975072
3904.22036853  1.00000035
3904.22175737  0.99960184
3904.22314621  1.00016334
3904.22453505  0.99927008
3904.22592389  1.00035817
3904.22731274  0.99973937
3904.22870158  1.00042254
3904.23009042  1.00018558
3904.23147926  1.00029990
3904.23286810  1.00073816
3904.23425694  0.99976768
3904.23564578  1.00016439
3904.23703462  0.99985628
3904.23842346  1.00054359
3904.23981231  1.00055045
3904.24120115  0.99992377
3904.24258999  1.00018662
3904.24397883  1.00033264
3904.24536767  0.99980693
3904.24675651  0.99993526
3904.24814535  0.99918792
3904.24953419  1.00038650
3904.25092303  1.00016742
3904.25231187  0.99915608
3904.25370071  0.99968818
3904.25508956  1.00019166
3904.25647840  1.00043452
3904.25786724  1.00145866
3904.25925608  1.00122530
3904.26064492  1.00131552
3904.26203376  1.00040253
3904.26342260  1.00032210
3904.26481144  0.99977138
3904.26620028  1.00064039
3904.26758912  0.99999774
3904.26897797  1.00018195
3904.27036681  1.00010545
3904.27175565  0.99966950
3904.27314449  1.00022677
3904.27453333  0.99953987
3904.27592217  0.99975870
3904.27731101  0.99952097
3904.27869985  1.00005813
3904.28008869  1.00010746
3904.28147753  0.99962106
3904.28286637  0.99950562
3904.28425522  0.99979789
3904.28564406  0.99988901
3904.28703290  0.99975072
3904.28842174  0.99925630
3904.28981058  0.99941232
3904.29119942  1.00021199
3904.29258826  1.00043946
3904.29397710  0.99982201
3904.29536594  0.99958961
3904.29675478  0.99939737
3904.29814362  0.99923463
3904.29953246  0.99969803
3904.30092131  0.99931721
3904.30231015  0.99981411
3904.30369899  0.99981511
3904.30508783  0.99984528
3904.30647667  0.99960185
3904.30786551  0.99970698
3904.30925435  0.99997866
3904.31064319  0.99953976
3904.31203203  0.99928216
3904.31342087  0.99980247
3904.31480971  0.99913206
3904.31619855  0.99988005
3904.31758739  0.99982566
3904.31897624  0.99925136
3904.32036508  1.00003367
3904.32175392  0.99964118
3904.32314276  0.99929644
3904.32453160  0.99988749
3904.32592044  0.99993118
3904.32730928  0.99990261
3904.32869812  0.99978220
3904.33008696  0.99875733
3904.33147580  1.00010635
3904.33286464  0.99950143
3904.33425348  0.99975123
3904.33564232  0.99894736
3904.33703116  0.99992726
3904.33842001  1.00010201
3904.33980885  0.99930934
3904.34119769  1.00006097
3904.34258653  1.00020995
3904.34397537  0.99951948
3904.34536421  1.00051820
3904.34675305  1.00035078
3904.34814189  0.99925342
3904.34953073  1.00029106
3904.35091957  0.99971135
3904.35230841  1.00013414
3904.35369725  0.99990039
3904.35508609  0.99995151
3904.35647493  0.99970535
3904.35786377  0.99957214
3904.35925261  0.99969957
3904.36064146  0.99963034
3904.36203030  0.99968549
3904.36341914  0.99985505
3904.36480798  1.00039304
3904.36619682  1.00151317
3904.36758566  1.00080773
3904.36897450  1.00091358
3904.37036334  1.00097995
3904.37175218  1.00074190
3904.37314102  1.00087352
3904.37452986  1.00019897
3904.37591870  0.99966183
3904.37730754  1.00018510
3904.37869638  1.00020446
3904.38008522  0.99994441
3904.38147406  0.99977982
3904.38286290  0.99990149
3904.38425175  0.99975596
3904.38564059  0.99928353
3904.38702943  0.99920888
3904.38841827  0.99993695
3904.38980711  0.99953247
3904.39119595  1.00026352
3904.39258479  1.00057831
3904.39397363  0.99954552
3904.39536247  1.00009135
3904.39675131  0.99975645
3904.39814015  1.00030824
3904.39952899  1.00009955
3904.40091783  0.99963133
3904.40230667  0.99964189
3904.40369551  0.99985251
3904.40508435  0.99958761
3904.40647319  1.00061084
3904.40786203  0.99997327
3904.40925087  0.99946632
3904.41063971  1.00040220
3904.41202856  0.99932058
3904.41341740  0.99982074
3904.41480624  1.00087773
3904.41619508  0.99973332
3904.41758392  1.00033737
3904.41897276  0.99983944
3904.42036160  0.99918967
3904.42175044  1.00027573
3904.42313928  0.99932609
3904.42452812  0.99975846
3904.42591696  0.99976670
3904.42730580  1.00000150
3904.42869464  1.00026790
3904.43008348  0.99949368
3904.43147232  0.99942826
3904.43286116  0.99966908
3904.43425000  0.99966334
3904.43563884  0.99969140
3904.43702768  0.99997031
3904.43841652  1.00010091
3904.43980536  0.99912985
3904.44119420  1.00005204
3904.44258304  0.99961991
3904.44397188  0.99910395
3904.44536072  0.99982296
3904.44674956  0.99945755
